customer_id,home_city,signup_date,preferred_channel,true_segment
CUST001338,Sialkot,2026-08-17,Takeaway,High-Value Loyal
CUST001339,Islamabad,2026-09-17,Takeaway,New
CUST001340,Karachi,2026-02-08,Dine-in,Frequent
CUST001341,Faisalabad,2026-03-02,Dine-in,Frequent
CUST001342,Sialkot,2026-03-20,Dine-in,High-Value Loyal
CUST001343,Quetta,2026-01-21,Takeaway,At-Risk
CUST001344,Rawalpindi,2025-10-19,Takeaway,High-Value Loyal
CUST001345,Quetta,2026-02-05,Third-Party Delivery,Frequent
CUST001346,Karachi,2026-01-06,Third-Party Delivery,At-Risk
CUST001347,Multan,2026-08-04,Third-Party Delivery,Frequent
CUST001348,Faisalabad,2026-01-13,Third-Party Delivery,Occasional
CUST001349,Peshawar,2026-09-01,Dine-in,High-Value Loyal
CUST001350,Hyderabad,2026-05-17,Third-Party Delivery,At-Risk
CUST001351,Lahore,2026-06-01,Dine-in,Frequent
CUST001352,Islamabad,2025-09-12,Takeaway,Occasional
CUST001353,Islamabad,2025-08-26,Third-Party Delivery,Occasional
CUST001354,Quetta,2025-10-18,Dine-in,Promotion-Driven
CUST001355,Multan,2025-10-19,Dine-in,At-Risk
CUST001356,Lahore,2026-08-21,Dine-in,High-Value Loyal
CUST001357,Peshawar,2026-06-12,Dine-in,Occasional
CUST001358,Karachi,2025-08-25,Third-Party Delivery,Frequent
CUST001359,,2026-07-11,Third-Party Delivery,High-Value Loyal
CUST001360,Multan,2026-09-15,Dine-in,New
CUST001361,Rawalpindi,2026-03-14,Website/App,Occasional
CUST001362,,2026-07-04,Takeaway,High-Value Loyal
CUST001363,Karachi,2026-09-08,Dine-in,New
CUST001364,Multan,2026-06-06,Takeaway,Occasional
CUST001365,Rawalpindi,2026-03-14,Dine-in,At-Risk
CUST001366,Hyderabad,2026-02-28,Third-Party Delivery,High-Value Loyal
CUST001367,,2025-12-17,Dine-in,At-Risk
CUST001368,Quetta,2025-11-18,Website/App,Frequent
CUST001369,Hyderabad,2026-08-21,Website/App,At-Risk
CUST001370,Quetta,2026-04-19,Website/App,Frequent
CUST001371,Karachi,2025-09-27,Dine-in,High-Value Loyal
CUST001372,Quetta,2026-01-23,Dine-in,At-Risk
CUST001373,Islamabad,2026-03-08,Dine-in,At-Risk
CUST001374,Faisalabad,2026-09-14,Dine-in,New
CUST001375,Peshawar,2026-07-13,Takeaway,At-Risk
CUST001376,Lahore,2026-07-13,Website/App,At-Risk
CUST001377,,2026-05-30,Third-Party Delivery,Occasional
CUST001378,Lahore,2026-09-07,Dine-in,New
CUST001379,Multan,2026-07-07,Dine-in,High-Value Loyal
CUST001380,Hyderabad,2026-09-22,Dine-in,New
CUST001381,Islamabad,2025-11-20,Takeaway,Occasional
CUST001382,Rawalpindi,2026-02-18,Third-Party Delivery,At-Risk
CUST001383,Lahore,2026-06-02,Takeaway,Promotion-Driven
CUST001384,Peshawar,2026-09-23,Dine-in,New
CUST001385,Peshawar,2025-11-12,Dine-in,Frequent
CUST001386,Karachi,2026-01-01,Website/App,Promotion-Driven
CUST001387,Sialkot,2025-11-16,Dine-in,High-Value Loyal
CUST001388,Multan,2026-08-27,Website/App,Frequent
CUST001389,Lahore,2025-10-09,Takeaway,At-Risk
CUST001390,,2026-08-26,Website/App,At-Risk
CUST001391,Hyderabad,2025-12-08,Website/App,Promotion-Driven
CUST001392,Peshawar,2026-09-13,Takeaway,New
CUST001393,Lahore,2025-09-30,Takeaway,High-Value Loyal
CUST001394,Lahore,2026-09-08,Third-Party Delivery,New
CUST001395,Lahore,2026-08-17,Takeaway,High-Value Loyal
CUST001396,Islamabad,2026-03-08,Dine-in,Promotion-Driven
CUST001397,Islamabad,2025-10-28,Dine-in,Occasional
CUST001398,Karachi,2025-10-05,Website/App,At-Risk
CUST001399,Rawalpindi,2026-02-10,Dine-in,At-Risk
CUST001400,Rawalpindi,2026-09-01,Dine-in,New
CUST001401,Sialkot,2025-11-25,Dine-in,Promotion-Driven
CUST001402,Faisalabad,2026-04-13,Dine-in,At-Risk
CUST001403,Islamabad,2026-05-13,Website/App,Occasional
CUST001404,Quetta,2026-07-08,Website/App,Frequent
CUST001405,Quetta,2026-09-16,Takeaway,Promotion-Driven
CUST001406,Rawalpindi,2026-01-28,Website/App,Occasional
CUST001407,Multan,2025-09-05,Website/App,High-Value Loyal
CUST001408,Islamabad,2026-02-19,Website/App,Promotion-Driven
CUST001409,Rawalpindi,2026-08-14,Dine-in,Occasional
CUST001410,Sialkot,2025-08-21,Takeaway,Frequent
CUST001411,Islamabad,2026-03-11,Dine-in,Frequent
CUST001412,Quetta,2025-08-09,Third-Party Delivery,At-Risk
CUST001413,Hyderabad,2026-03-23,Dine-in,Occasional
CUST001414,Quetta,2025-09-08,Takeaway,At-Risk
CUST001415,Multan,2026-01-07,Takeaway,Promotion-Driven
CUST001416,Islamabad,2026-05-21,Dine-in,Frequent
CUST001417,Peshawar,2026-03-07,Dine-in,At-Risk
CUST001418,Rawalpindi,2026-05-20,Takeaway,At-Risk
CUST001419,Peshawar,2026-02-23,Dine-in,High-Value Loyal
CUST001420,Rawalpindi,2026-07-29,Dine-in,Occasional
CUST001421,Hyderabad,2026-06-23,Takeaway,Frequent
CUST001422,Multan,2026-03-01,Website/App,Promotion-Driven
CUST001423,Multan,2025-12-26,Dine-in,Frequent
CUST001424,Rawalpindi,2025-09-27,Dine-in,Occasional
CUST001425,Quetta,2026-09-23,Takeaway,New
CUST001426,Multan,2026-09-18,Website/App,New
CUST001427,Lahore,2026-09-14,Website/App,Frequent
CUST001428,Islamabad,2026-06-12,Dine-in,High-Value Loyal
CUST001429,Sialkot,2026-03-23,Takeaway,At-Risk
CUST001430,Peshawar,2026-07-19,Dine-in,Occasional
CUST001431,Islamabad,2026-02-01,Takeaway,Frequent
CUST001432,Hyderabad,2025-09-14,Dine-in,At-Risk
CUST001433,Faisalabad,2026-03-11,Dine-in,Occasional
CUST001434,Sialkot,2026-09-16,Website/App,New
CUST001435,Peshawar,2026-03-11,Dine-in,Frequent
CUST001436,Multan,2026-05-28,Dine-in,Frequent
CUST001437,Faisalabad,2026-02-21,Third-Party Delivery,Occasional
CUST001438,Islamabad,2026-09-21,Website/App,New
CUST001439,Sialkot,2026-02-18,Dine-in,Frequent
CUST001440,Islamabad,2026-01-05,Website/App,Occasional
CUST001441,Karachi,2026-09-13,Third-Party Delivery,New
CUST001442,Karachi,2025-11-21,Third-Party Delivery,High-Value Loyal
CUST001443,Lahore,2026-01-17,Dine-in,Occasional
CUST001444,Lahore,2026-09-02,Third-Party Delivery,Occasional
CUST001445,Islamabad,2025-10-25,Website/App,At-Risk
CUST001446,Hyderabad,2025-09-08,Website/App,Occasional
CUST001447,Islamabad,2026-09-03,Dine-in,New
CUST001448,,2025-09-27,Dine-in,High-Value Loyal
CUST001449,Multan,2026-04-28,Third-Party Delivery,Promotion-Driven
CUST001450,Rawalpindi,2026-09-17,Takeaway,New
CUST001451,Multan,2026-09-01,Third-Party Delivery,High-Value Loyal
CUST001452,Faisalabad,2026-01-25,Dine-in,Occasional
CUST001453,Sialkot,2026-08-31,Website/App,New
CUST001454,Quetta,2026-09-23,Dine-in,Frequent
CUST001455,Karachi,2026-08-28,Dine-in,New
CUST001456,Quetta,2025-10-14,Third-Party Delivery,Frequent
CUST001457,Lahore,2025-11-28,Website/App,At-Risk
CUST001458,Sialkot,2025-09-21,Takeaway,Occasional
CUST001459,Hyderabad,2025-10-13,Third-Party Delivery,Frequent
CUST001460,Faisalabad,2025-12-09,Website/App,Frequent
CUST001461,Quetta,2025-11-09,Third-Party Delivery,Promotion-Driven
CUST001462,Quetta,2025-10-27,Dine-in,Occasional
CUST001463,Lahore,2026-06-04,Dine-in,Occasional
CUST001464,Sialkot,2025-10-17,Website/App,At-Risk
CUST001465,Rawalpindi,2026-08-30,Dine-in,New
CUST001466,Multan,2026-07-01,Third-Party Delivery,Frequent
CUST001467,Multan,2025-09-07,Dine-in,Promotion-Driven
CUST001468,Faisalabad,2025-10-29,Dine-in,At-Risk
CUST001469,Quetta,2026-08-30,Third-Party Delivery,Promotion-Driven
CUST001470,Karachi,2026-06-17,Website/App,At-Risk
CUST001471,Peshawar,2026-09-09,Website/App,New
CUST001472,Sialkot,2026-08-21,Dine-in,Occasional
CUST001473,Lahore,2026-05-15,Website/App,Frequent
CUST001474,Karachi,2026-08-24,Dine-in,Occasional
CUST001475,Hyderabad,2026-05-23,Dine-in,At-Risk
CUST001476,Sialkot,2026-03-17,Takeaway,Occasional
CUST001477,Sialkot,2026-07-14,Website/App,Occasional
CUST001478,Multan,2026-05-16,Website/App,Occasional
CUST001479,Rawalpindi,2026-06-25,Website/App,Occasional
CUST001480,Karachi,2026-06-21,Dine-in,Promotion-Driven
CUST001481,Hyderabad,2026-06-15,Dine-in,Occasional
CUST001482,Quetta,2026-08-27,Dine-in,New
CUST001483,Sialkot,2026-06-17,Takeaway,At-Risk
CUST001484,Sialkot,2026-01-08,Website/App,High-Value Loyal
CUST001485,Quetta,2025-10-16,Dine-in,At-Risk
CUST001486,Multan,2026-09-21,Third-Party Delivery,New
CUST001487,Lahore,2026-03-28,Takeaway,At-Risk
CUST001488,Islamabad,2026-03-14,Third-Party Delivery,Occasional
CUST001489,Sialkot,2026-06-19,Dine-in,Occasional
CUST001490,Hyderabad,2026-01-02,Dine-in,Occasional
CUST001491,Peshawar,2026-09-11,Third-Party Delivery,At-Risk
CUST001492,Sialkot,2025-12-18,Dine-in,Frequent
CUST001493,Lahore,2026-05-29,Third-Party Delivery,Occasional
CUST001494,Rawalpindi,2025-08-28,Takeaway,Frequent
CUST001495,Karachi,2026-09-07,Takeaway,New
CUST001496,Multan,2025-09-06,Dine-in,High-Value Loyal
CUST001497,Sialkot,2026-01-05,Takeaway,At-Risk
CUST001498,Islamabad,2026-03-24,Dine-in,Frequent
CUST001499,Rawalpindi,2026-09-22,Third-Party Delivery,New
CUST001500,Rawalpindi,2025-08-29,Third-Party Delivery,At-Risk
CUST001501,Lahore,2026-02-04,Dine-in,Occasional
CUST001502,Lahore,2025-12-24,Website/App,Promotion-Driven
CUST001503,Peshawar,2026-09-03,Dine-in,New
CUST001504,Sialkot,2025-09-15,Takeaway,Frequent
CUST001505,Islamabad,2026-06-10,Third-Party Delivery,Occasional
CUST001506,Faisalabad,2026-05-31,Dine-in,Occasional
CUST001507,Karachi,2026-04-16,Third-Party Delivery,High-Value Loyal
CUST001508,Islamabad,2026-09-09,Website/App,New
CUST001509,Islamabad,2026-05-24,Third-Party Delivery,Frequent
CUST001510,Rawalpindi,2026-05-10,Website/App,Occasional
CUST001511,Peshawar,2026-09-09,Dine-in,At-Risk
CUST001512,Sialkot,2026-08-13,Third-Party Delivery,At-Risk
CUST001513,Karachi,2025-08-21,Third-Party Delivery,Occasional
CUST001514,Karachi,2026-03-18,Dine-in,Frequent
CUST001515,Hyderabad,2026-09-18,Dine-in,High-Value Loyal
CUST001516,Lahore,2026-05-19,Website/App,High-Value Loyal
CUST001517,Quetta,2026-06-29,Website/App,Frequent
CUST001518,Rawalpindi,2026-09-13,Website/App,New
CUST001519,Peshawar,2026-06-05,Dine-in,Frequent
CUST001520,Islamabad,2026-09-07,Third-Party Delivery,New
CUST001521,Multan,2025-10-16,Dine-in,Frequent
CUST001522,Rawalpindi,2025-08-31,Website/App,Occasional
CUST001523,Multan,2026-03-18,Dine-in,Occasional
CUST001524,Karachi,2025-09-21,Third-Party Delivery,Promotion-Driven
CUST001525,Lahore,2026-09-19,Website/App,Occasional
CUST001526,Hyderabad,2026-01-22,Dine-in,Frequent
CUST001527,Islamabad,2026-09-21,Dine-in,New
CUST001528,Islamabad,2026-04-15,Dine-in,Frequent
CUST001529,Hyderabad,2026-06-26,Dine-in,Frequent
CUST001530,Rawalpindi,2025-10-27,Takeaway,Occasional
CUST001531,Islamabad,2025-08-20,Third-Party Delivery,Frequent
CUST001532,Multan,2025-12-04,Dine-in,Promotion-Driven
CUST001533,Lahore,2026-07-28,Dine-in,Frequent
CUST001534,Faisalabad,2026-03-12,Takeaway,Promotion-Driven
CUST001535,Quetta,2026-09-07,Dine-in,New
CUST001536,Faisalabad,2026-04-24,Takeaway,Promotion-Driven
CUST001537,Multan,2026-06-08,Takeaway,Frequent
CUST001538,Sialkot,2025-10-20,Website/App,Occasional
CUST001539,Multan,2026-02-02,Website/App,Occasional
CUST001540,Sialkot,2026-08-25,Website/App,New
CUST001541,Peshawar,2026-09-11,Third-Party Delivery,New
CUST001542,Rawalpindi,2026-02-25,Dine-in,Frequent
CUST001543,Multan,2026-08-31,Dine-in,High-Value Loyal
CUST001544,Quetta,2026-01-20,Third-Party Delivery,At-Risk
CUST001545,Islamabad,2026-07-13,Third-Party Delivery,Occasional
CUST001546,Faisalabad,2026-06-02,Dine-in,Occasional
CUST001547,Islamabad,2025-08-26,Dine-in,High-Value Loyal
CUST001548,Sialkot,2026-09-08,Takeaway,High-Value Loyal
CUST001549,Lahore,2026-06-19,Dine-in,At-Risk
CUST001550,Hyderabad,2026-06-27,Dine-in,Promotion-Driven
CUST001551,Karachi,2026-01-18,Dine-in,Occasional
CUST001552,Sialkot,2025-09-02,Dine-in,Occasional
CUST001553,Sialkot,2026-01-15,Website/App,Promotion-Driven
CUST001554,Sialkot,2025-09-17,Takeaway,Occasional
CUST001555,Karachi,2026-09-02,Takeaway,New
CUST001556,Lahore,2026-02-13,Dine-in,High-Value Loyal
CUST001557,Peshawar,2026-09-15,Takeaway,New
CUST001558,Karachi,2026-08-05,Takeaway,At-Risk
CUST001559,Lahore,2026-07-02,Takeaway,Occasional
CUST001560,Hyderabad,2026-08-27,Takeaway,New
CUST001561,Peshawar,2025-10-15,Dine-in,Frequent
CUST001562,Multan,2026-01-17,Takeaway,Frequent
CUST001563,Islamabad,2025-09-10,Website/App,At-Risk
CUST001564,Peshawar,2026-05-25,Dine-in,Occasional
CUST001565,Faisalabad,2026-07-05,Takeaway,Occasional
CUST001566,Hyderabad,2025-10-11,Dine-in,Occasional
CUST001567,Lahore,2026-01-26,Website/App,Promotion-Driven
CUST001568,Multan,2026-01-05,Dine-in,Promotion-Driven
CUST001569,Multan,2026-07-01,Dine-in,High-Value Loyal
CUST001570,Islamabad,2026-09-02,Dine-in,New
CUST001571,Rawalpindi,2026-02-16,Third-Party Delivery,Occasional
CUST001572,Hyderabad,2025-10-05,Website/App,Occasional
CUST001573,Lahore,2026-05-31,Dine-in,Occasional
CUST001574,Faisalabad,2026-07-28,Dine-in,At-Risk
CUST001575,Islamabad,2025-09-12,Takeaway,Occasional
CUST001576,Sialkot,2026-01-05,Dine-in,Occasional
CUST001577,Multan,2026-05-13,Dine-in,Frequent
CUST001578,Hyderabad,2026-02-08,Dine-in,Frequent
CUST001579,Islamabad,2026-06-25,Dine-in,Occasional
CUST001580,Multan,2026-09-09,Third-Party Delivery,High-Value Loyal
CUST001581,Islamabad,2026-01-15,Website/App,Promotion-Driven
CUST001582,Karachi,2026-09-19,Dine-in,New
CUST001583,Lahore,2026-09-01,Dine-in,New
CUST001584,Hyderabad,2026-08-13,Dine-in,Occasional
CUST001585,Multan,2026-07-16,Takeaway,Occasional
CUST001586,Karachi,2026-04-26,Third-Party Delivery,High-Value Loyal
CUST001587,,2025-09-16,Dine-in,High-Value Loyal
CUST001588,Lahore,2026-06-26,Dine-in,Occasional
CUST001589,Faisalabad,2026-07-09,Dine-in,Occasional
CUST001590,Islamabad,2026-03-04,Takeaway,Occasional
CUST001591,Karachi,2026-04-17,Dine-in,Promotion-Driven
CUST001592,Islamabad,2026-02-01,Third-Party Delivery,Promotion-Driven
CUST001593,Peshawar,2025-08-09,Dine-in,High-Value Loyal
CUST001594,Islamabad,2026-09-14,Dine-in,New
CUST001595,Sialkot,2026-09-17,Dine-in,New
CUST001596,Rawalpindi,2026-01-21,Takeaway,At-Risk
CUST001597,Lahore,2026-08-27,Dine-in,High-Value Loyal
CUST001598,Sialkot,2026-04-05,Takeaway,Occasional
CUST001599,Karachi,2025-11-06,Takeaway,Frequent
CUST001600,Islamabad,2025-11-23,Takeaway,Occasional
CUST001601,Islamabad,2025-10-09,Website/App,Frequent
CUST001602,Lahore,2025-10-18,Website/App,Occasional
CUST001603,Multan,2025-09-08,Website/App,Frequent
CUST001604,Faisalabad,2025-12-29,Takeaway,Occasional
CUST001605,Quetta,2026-09-07,Takeaway,Occasional
CUST001606,Lahore,2026-09-07,Dine-in,New
CUST001607,Sialkot,2026-08-29,Third-Party Delivery,Promotion-Driven
CUST001608,,2026-05-03,Dine-in,High-Value Loyal
CUST001609,Quetta,2026-08-13,Website/App,At-Risk
CUST001610,Lahore,2026-04-26,Website/App,Frequent
CUST001611,Faisalabad,2025-08-19,Dine-in,High-Value Loyal
CUST001612,Quetta,2026-09-13,Website/App,New
CUST001613,Rawalpindi,2026-08-27,Takeaway,Promotion-Driven
CUST001614,Islamabad,2026-06-12,Dine-in,Frequent
CUST001615,Peshawar,2026-09-04,Third-Party Delivery,New
CUST001616,Karachi,2026-09-19,Website/App,New
CUST001617,Hyderabad,2025-10-22,Dine-in,Occasional
CUST001618,Rawalpindi,2025-10-31,Takeaway,Promotion-Driven
CUST001619,Quetta,2026-07-20,Takeaway,Occasional
CUST001620,Karachi,2026-08-29,Third-Party Delivery,At-Risk
CUST001621,Karachi,2026-06-15,Third-Party Delivery,Promotion-Driven
CUST001622,Islamabad,2026-08-26,Dine-in,New
CUST001623,Faisalabad,2025-10-23,Takeaway,Occasional
CUST001624,Sialkot,2026-08-04,Dine-in,At-Risk
CUST001625,Sialkot,2026-03-12,Dine-in,Occasional
CUST001626,Karachi,2025-08-22,Dine-in,At-Risk
CUST001627,Sialkot,2026-02-26,Dine-in,Promotion-Driven
CUST001628,Islamabad,2026-02-02,Takeaway,High-Value Loyal
CUST001629,Rawalpindi,2026-07-12,Dine-in,Occasional
CUST001630,Multan,2026-08-03,Takeaway,Frequent
CUST001631,Lahore,2025-11-29,Dine-in,Occasional
CUST001632,Multan,2026-09-04,Takeaway,New
CUST001633,Karachi,2025-12-23,Website/App,Occasional
CUST001634,Lahore,2026-08-20,Takeaway,Occasional
CUST001635,Hyderabad,2026-08-18,Dine-in,At-Risk
CUST001636,Sialkot,2026-09-05,Takeaway,Occasional
CUST001637,Sialkot,2026-03-17,Dine-in,Frequent
CUST001638,Rawalpindi,2025-11-27,Dine-in,At-Risk
CUST001639,Multan,2026-04-30,Website/App,Frequent
CUST001640,Rawalpindi,2025-11-30,Takeaway,Promotion-Driven
CUST001641,Sialkot,2026-01-05,Takeaway,Frequent
CUST001642,Quetta,2026-09-18,Dine-in,At-Risk
CUST001643,Islamabad,2026-09-08,Dine-in,New
CUST001644,Karachi,2025-11-07,Website/App,Frequent
CUST001645,Peshawar,2026-02-04,Dine-in,At-Risk
CUST001646,Faisalabad,2026-09-05,Dine-in,New
CUST001647,Sialkot,2026-03-13,Dine-in,Occasional
CUST001648,Rawalpindi,2026-08-30,Takeaway,New
CUST001649,Peshawar,2025-12-22,Third-Party Delivery,Occasional
CUST001650,Quetta,2026-09-02,Third-Party Delivery,At-Risk
CUST001651,Faisalabad,2026-09-07,Website/App,New
CUST001652,Multan,2026-04-27,Takeaway,High-Value Loyal
CUST001653,Islamabad,2026-03-02,Dine-in,Occasional
CUST001654,Peshawar,2025-10-21,Dine-in,High-Value Loyal
CUST001655,Islamabad,2026-09-17,Website/App,New
CUST001656,Rawalpindi,2026-09-14,Dine-in,At-Risk
CUST001657,Faisalabad,2026-06-05,Dine-in,Frequent
CUST001658,Hyderabad,2025-10-09,Dine-in,At-Risk
CUST001659,Faisalabad,2025-12-06,Dine-in,At-Risk
CUST001660,Islamabad,2025-08-26,Dine-in,High-Value Loyal
CUST001661,Lahore,2026-06-24,Third-Party Delivery,Promotion-Driven
CUST001662,Rawalpindi,2026-04-03,Takeaway,High-Value Loyal
CUST001663,Peshawar,2026-02-06,Takeaway,Promotion-Driven
CUST001664,Karachi,2026-05-10,Dine-in,At-Risk
CUST001665,Quetta,2025-09-21,Dine-in,Promotion-Driven
CUST001666,Faisalabad,2026-07-30,Dine-in,Frequent
CUST001667,Quetta,2026-04-21,Third-Party Delivery,Frequent
CUST001668,Multan,2026-09-14,Dine-in,New
CUST001669,Hyderabad,2025-09-11,Third-Party Delivery,Occasional
CUST001670,Peshawar,2026-09-18,Takeaway,New
CUST001671,Multan,2025-12-17,Dine-in,Occasional
CUST001672,Sialkot,2026-03-18,Dine-in,Occasional
CUST001673,Lahore,2026-04-19,Website/App,Promotion-Driven
CUST001674,Multan,2026-08-28,Dine-in,New
CUST001675,Rawalpindi,2026-03-11,Website/App,Promotion-Driven
CUST001676,Quetta,2025-09-15,Dine-in,Occasional
CUST001677,Hyderabad,2025-11-21,Website/App,Promotion-Driven
CUST001678,Quetta,2026-09-22,Dine-in,Promotion-Driven
CUST001679,Faisalabad,2026-03-18,Dine-in,Promotion-Driven
CUST001680,Lahore,2026-01-25,Dine-in,Occasional
CUST001681,Multan,2025-08-13,Third-Party Delivery,At-Risk
CUST001682,Sialkot,2026-02-28,Third-Party Delivery,At-Risk
CUST001683,Quetta,2025-08-27,Third-Party Delivery,Frequent
CUST001684,Peshawar,2026-02-18,Dine-in,Occasional
CUST001685,Sialkot,2026-04-14,Takeaway,At-Risk
CUST001686,Hyderabad,2026-02-07,Dine-in,Promotion-Driven
CUST001687,Rawalpindi,2025-11-28,Dine-in,Occasional
CUST001688,Peshawar,2026-02-13,Dine-in,At-Risk
CUST001689,Quetta,2025-09-10,Dine-in,Promotion-Driven
CUST001690,Islamabad,2026-02-07,Takeaway,Promotion-Driven
CUST001691,Karachi,2026-09-23,Third-Party Delivery,New
CUST001692,Multan,2026-01-10,Dine-in,At-Risk
CUST001693,Lahore,2025-09-19,Dine-in,Occasional
CUST001694,Quetta,2026-07-31,Third-Party Delivery,Occasional
CUST001695,Lahore,2026-06-28,Third-Party Delivery,Occasional
CUST001696,Karachi,2026-01-18,Third-Party Delivery,High-Value Loyal
CUST001697,Quetta,2026-09-09,Dine-in,Occasional
CUST001698,Multan,2025-10-13,Dine-in,Promotion-Driven
CUST001699,Islamabad,2025-10-09,Takeaway,Occasional
CUST001700,Rawalpindi,2025-08-19,Dine-in,High-Value Loyal
CUST001701,Faisalabad,2025-12-24,Dine-in,At-Risk
CUST001702,Sialkot,2026-03-29,Takeaway,At-Risk
CUST001703,Islamabad,2026-07-22,Third-Party Delivery,Frequent
CUST001704,Multan,2026-08-30,Third-Party Delivery,New
CUST001705,Peshawar,2026-07-27,Website/App,Occasional
CUST001706,Multan,2026-03-28,Website/App,Promotion-Driven
CUST001707,Islamabad,2026-03-17,Website/App,At-Risk
CUST001708,Multan,2026-06-11,Takeaway,Promotion-Driven
CUST001709,Lahore,2025-08-02,Takeaway,High-Value Loyal
CUST001710,Karachi,2025-09-09,Third-Party Delivery,Occasional
CUST001711,Multan,2025-08-09,Dine-in,At-Risk
CUST001712,Karachi,2025-12-09,Website/App,Frequent
CUST001713,Faisalabad,2025-11-18,Dine-in,At-Risk
CUST001714,Islamabad,2026-09-06,Takeaway,New
CUST001715,Hyderabad,2026-08-07,Takeaway,At-Risk
CUST001716,Hyderabad,2026-06-07,Third-Party Delivery,At-Risk
CUST001717,Sialkot,2026-04-27,Dine-in,Promotion-Driven
CUST001718,Multan,2026-03-04,Dine-in,High-Value Loyal
CUST001719,Peshawar,2025-09-25,Dine-in,Promotion-Driven
CUST001720,Multan,2026-09-01,Takeaway,Promotion-Driven
CUST001721,Quetta,2025-12-25,Dine-in,Promotion-Driven
CUST001722,Multan,2026-09-14,Third-Party Delivery,New
CUST001723,Peshawar,2025-10-01,Dine-in,Promotion-Driven
CUST001724,Karachi,2025-08-24,Dine-in,Occasional
CUST001725,Peshawar,2025-11-30,Takeaway,Occasional
CUST001726,Peshawar,2026-03-02,Website/App,High-Value Loyal
CUST001727,Sialkot,2026-06-23,Takeaway,At-Risk
CUST001728,Peshawar,2026-09-10,Dine-in,At-Risk
CUST001729,Karachi,2026-06-14,Takeaway,Occasional
CUST001730,Lahore,2026-09-21,Takeaway,New
CUST001731,Quetta,2025-09-25,Takeaway,Promotion-Driven
CUST001732,Faisalabad,2026-04-12,Dine-in,Occasional
CUST001733,Hyderabad,2026-06-01,Dine-in,Occasional
CUST001734,Faisalabad,2026-09-23,Third-Party Delivery,New
CUST001735,Faisalabad,2026-06-19,Dine-in,Occasional
CUST001736,Islamabad,2026-09-05,Dine-in,New
CUST001737,Multan,2025-12-01,Takeaway,At-Risk
CUST001738,Peshawar,2026-08-02,Dine-in,Occasional
CUST001739,Quetta,2025-10-12,Takeaway,At-Risk
CUST001740,Karachi,2025-12-27,Third-Party Delivery,Occasional
CUST001741,Quetta,2026-03-07,Takeaway,Frequent
CUST001742,Karachi,2025-07-31,Takeaway,Occasional
CUST001743,Lahore,2026-06-10,Third-Party Delivery,Occasional
CUST001744,Islamabad,2026-01-27,Takeaway,High-Value Loyal
CUST001745,Multan,2025-12-01,Takeaway,High-Value Loyal
