rating_id,customer_id,item_id,restaurant_id,order_id,rating,review_date
RATE0001699,CUST001127,M0148,R006,ORD0002431,4,2025-11-08
RATE0001700,CUST001979,M0070,R006,ORD0003535,4,2026-08-07
RATE0001701,CUST002379,M0095,R001,ORD0006557,4,2026-09-11
RATE0001702,CUST002302,M0051,R013,ORD0007762,4,2026-08-19
RATE0001703,CUST003161,M0065,R005,ORD0007919,4,2026-09-25
RATE0001704,CUST000021,M0004,R013,ORD0006148,4,2026-05-02
RATE0001705,CUST000130,M0114,R010,ORD0004222,4,2026-09-03
RATE0001706,CUST002864,M0042,R011,ORD0001481,5,2026-01-23
RATE0001707,CUST002325,M0119,R008,ORD0003501,4,2026-04-30
RATE0001708,CUST001095,M0038,R003,ORD0003409,4,2026-06-28
RATE0001709,CUST000787,M0055,R010,ORD0004926,3,2026-07-22
RATE0001710,CUST002637,M0094,R017,ORD0008840,4,2026-09-26
RATE0001711,CUST002314,M0003,R014,ORD0003027,5,2026-08-27
RATE0001712,CUST001104,M0073,R016,ORD0003036,5,2026-07-30
RATE0001713,CUST002821,M0093,R009,ORD0006683,3,2026-02-15
RATE0001714,CUST000289,M0057,R010,ORD0007028,4,2026-02-06
RATE0001715,CUST002324,M0072,R019,ORD0002115,4,2026-08-30
RATE0001716,CUST002472,M0082,R008,ORD0002885,4,2026-07-03
RATE0001717,CUST002355,M0105,R014,ORD0001253,4,2026-09-17
RATE0001718,CUST002999,M0040,R018,ORD0000253,4,2026-09-23
RATE0001719,CUST001042,M0081,R003,ORD0000248,5,2026-08-03
RATE0001720,CUST003673,M0003,R017,ORD0006574,4,2026-09-08
RATE0001721,CUST002884,M0120,R003,ORD0004965,4,2026-05-18
RATE0001722,CUST000742,M0010,R011,ORD0004906,5,2026-08-28
RATE0001723,CUST000418,M0079,R016,ORD0001612,4,2026-08-02
RATE0001724,CUST002683,M0138,R002,ORD0005381,4,2026-01-09
RATE0001725,CUST002168,M0081,R013,ORD0004387,4,2026-05-07
RATE0001726,CUST000853,M0064,R017,ORD0007619,3,2026-09-10
RATE0001727,CUST001176,M0066,R015,ORD0006980,5,2025-11-27
RATE0001728,CUST003034,M0134,R008,ORD0006188,4,2026-07-03
RATE0001729,CUST000526,M0094,R018,ORD0005509,4,2026-09-26
RATE0001730,CUST002452,M0088,R020,ORD0004558,3,2026-05-15
RATE0001731,CUST003822,M0053,R017,ORD0005125,3,2026-02-04
RATE0001732,CUST001567,M0092,R012,ORD0000787,3,2026-08-18
RATE0001733,CUST003953,M0079,R017,ORD0008756,4,2026-09-11
RATE0001734,CUST001102,M0115,R011,ORD0006645,4,2026-07-15
RATE0001735,CUST003718,M0064,R012,ORD0008074,4,2025-11-21
RATE0001736,CUST002193,M0135,R005,ORD0005040,4,2026-06-28
RATE0001737,CUST002095,M0080,R012,ORD0007993,4,2026-07-17
RATE0001738,CUST002109,M0036,R003,ORD0005519,4,2026-04-20
RATE0001739,CUST000125,M0112,R015,ORD0000214,3,2026-08-17
RATE0001740,CUST003036,M0004,R008,ORD0001196,4,2025-11-07
RATE0001741,CUST002402,M0120,R017,ORD0007496,4,2026-09-13
RATE0001742,CUST002233,M0055,R017,ORD0005962,4,2026-09-11
RATE0001743,CUST001712,M0059,R011,ORD0001520,3,2026-06-25
RATE0001744,CUST003821,M0154,R001,ORD0006294,4,2026-01-08
RATE0001745,CUST003485,M0016,R009,ORD0000711,3,2026-07-01
RATE0001746,CUST001108,M0125,R001,ORD0003065,3,2026-06-12
RATE0001747,CUST000906,M0010,R019,ORD0001360,5,2026-07-17
RATE0001748,CUST003672,M0077,R005,ORD0007915,4,2026-07-13
RATE0001749,CUST000870,M0075,R008,ORD0005814,3,2026-09-19
RATE0001750,CUST001538,M0131,R010,ORD0000916,5,2026-01-09
RATE0001751,CUST003510,M0131,R001,ORD0004169,5,2026-01-24
RATE0001752,CUST003083,M0063,R009,ORD0008005,4,2026-04-15
RATE0001753,CUST001618,M0065,R014,ORD0008962,5,2026-02-14
RATE0001754,CUST000110,M0102,R004,ORD0003129,3,2026-02-10
RATE0001755,CUST002668,M0098,R006,ORD0008191,5,2026-06-12
RATE0001756,CUST002105,M0055,R001,ORD0003115,3,2026-02-14
RATE0001757,CUST000460,M0007,R008,ORD0003073,4,2026-09-13
RATE0001758,CUST002254,M0081,R015,ORD0006273,5,2026-05-14
RATE0001759,CUST001563,M0003,R003,ORD0000115,4,2026-06-19
RATE0001760,CUST000100,M0029,R001,ORD0001187,4,2026-09-26
RATE0001761,CUST003493,M0135,R011,ORD0000869,4,2026-08-13
RATE0001762,CUST003395,M0079,R008,ORD0008649,5,2026-08-07
RATE0001763,CUST003873,M0087,R013,ORD0004796,4,2026-04-19
RATE0001764,CUST002764,M0113,R014,ORD0005838,4,2025-09-08
RATE0001765,CUST003754,M0121,R016,ORD0008299,4,2026-07-23
RATE0001766,CUST002118,M0073,R001,ORD0001470,3,2026-07-03
RATE0001767,CUST000088,M0120,R008,ORD0003273,4,2025-10-18
RATE0001768,CUST002784,M0124,R004,ORD0004178,4,2026-04-22
RATE0001769,CUST002097,M0055,R014,ORD0007882,3,2026-07-27
RATE0001770,CUST001442,M0098,R015,ORD0000254,4,2026-05-28
RATE0001771,CUST000658,M0114,R015,ORD0008303,4,2026-06-20
RATE0001772,CUST002088,M0148,R013,ORD0001763,4,2026-09-25
RATE0001773,CUST001129,M0004,R007,ORD0008813,4,2026-07-23
RATE0001774,CUST000571,M0091,R002,ORD0003303,3,2026-09-28
RATE0001775,CUST003366,M0070,R012,ORD0005878,3,2026-07-18
RATE0001776,CUST003626,M0044,R020,ORD0000807,5,2025-11-19
RATE0001777,CUST003290,M0124,R018,ORD0007984,4,2026-08-11
RATE0001778,CUST000549,M0037,R013,ORD0003117,4,2026-08-09
RATE0001779,CUST000742,M0149,R011,ORD0004906,5,2026-08-23
RATE0001780,CUST003277,M0121,R003,ORD0002093,3,2026-03-22
RATE0001781,CUST003703,M0114,R020,ORD0002301,4,2026-08-26
RATE0001782,CUST001057,M0097,R006,ORD0001095,4,2026-07-26
RATE0001783,CUST003640,M0094,R006,ORD0000262,3,2026-05-28
RATE0001784,CUST000959,M0117,R004,ORD0007021,4,2026-09-07
RATE0001785,CUST003215,M0051,R016,ORD0001694,4,2026-08-06
RATE0001786,CUST000652,M0138,R013,ORD0006499,3,2026-08-28
RATE0001787,CUST000652,M0120,R003,ORD0004584,5,2025-09-18
RATE0001788,CUST001472,M0055,R010,ORD0004396,4,2026-09-04
RATE0001789,CUST003535,M0127,R013,ORD0000245,2,2026-09-13
RATE0001790,CUST003395,M0092,R008,ORD0003363,4,2026-09-10
RATE0001791,CUST003487,M0015,R004,ORD0006109,4,2026-05-24
RATE0001792,CUST003102,M0120,R006,ORD0003325,4,2026-01-31
RATE0001793,CUST002825,M0105,R010,ORD0007750,5,2026-07-09
RATE0001794,CUST000100,M0093,R011,ORD0000985,4,2026-09-25
RATE0001795,CUST001312,M0047,R019,ORD0007973,2,2026-08-03
RATE0001796,CUST003497,M0149,R014,ORD0007731,4,2026-08-13
RATE0001797,CUST000702,M0028,R003,ORD0006944,4,2026-08-28
RATE0001798,CUST002473,M0139,R007,ORD0007015,4,2026-09-22
RATE0001799,CUST002156,M0155,R017,ORD0002654,4,2026-09-27
RATE0001800,CUST003583,M0037,R011,ORD0001282,5,2026-09-24
RATE0001801,CUST003783,M0055,R010,ORD0008779,3,2026-04-08
RATE0001802,CUST000067,M0117,R013,ORD0004909,4,2026-04-25
RATE0001803,CUST003047,M0072,R014,ORD0005532,3,2026-09-11
RATE0001804,CUST001539,M0015,R006,ORD0005306,5,2026-08-22
RATE0001805,CUST002247,M0006,R005,ORD0001767,5,2026-09-20
RATE0001806,CUST001085,M0022,R018,ORD0006583,4,2026-02-09
RATE0001807,CUST000330,M0093,R012,ORD0003173,3,2025-12-07
RATE0001808,CUST001985,M0003,R012,ORD0002348,4,2026-08-07
RATE0001809,CUST001018,M0042,R018,ORD0002853,5,2025-12-30
RATE0001810,CUST001899,M0119,R011,ORD0006825,4,2026-09-09
RATE0001811,CUST003619,M0082,R020,ORD0008689,4,2026-08-11
RATE0001812,CUST000199,M0130,R003,ORD0004599,4,2026-01-08
RATE0001813,CUST002235,M0124,R009,ORD0002995,4,2026-05-05
RATE0001814,CUST000973,M0111,R012,ORD0003759,4,2026-02-05
RATE0001815,CUST001480,M0151,R001,ORD0002892,4,2026-09-21
RATE0001816,CUST000116,M0014,R016,ORD0005979,5,2026-08-18
RATE0001817,CUST002274,M0116,R001,ORD0005268,3,2026-09-10
RATE0001818,CUST001051,M0129,R004,ORD0000522,5,2026-05-01
RATE0001819,CUST002989,M0080,R006,ORD0000013,4,2026-01-16
RATE0001820,CUST003000,M0074,R004,ORD0002283,4,2026-03-08
RATE0001821,CUST003133,M0089,R020,ORD0000714,4,2026-09-11
RATE0001822,CUST001065,M0090,R017,ORD0000923,4,2026-09-24
RATE0001823,CUST002881,M0134,R010,ORD0008935,4,2026-09-19
RATE0001824,CUST002885,M0137,R001,ORD0003699,4,2026-01-15
RATE0001825,CUST002264,M0150,R018,ORD0003869,3,2026-09-14
RATE0001826,CUST003133,M0121,R020,ORD0004168,3,2026-09-10
RATE0001827,CUST001399,M0124,R004,ORD0005421,5,2026-04-15
RATE0001828,CUST003073,M0091,R005,ORD0006318,4,2026-09-04
RATE0001829,CUST002540,M0092,R015,ORD0001669,3,2026-08-06
RATE0001830,CUST001620,M0020,R001,ORD0007338,4,2026-09-08
RATE0001831,CUST002092,M0011,R017,ORD0002691,3,2026-04-22
RATE0001832,CUST000568,M0120,R019,ORD0006469,4,2026-04-28
RATE0001833,CUST001330,M0093,R007,ORD0006396,4,2026-07-13
RATE0001834,CUST001147,M0068,R007,ORD0008901,4,2026-02-03
RATE0001835,CUST001703,M0149,R013,ORD0008608,3,2026-08-25
RATE0001836,CUST002362,M0157,R020,ORD0003862,4,2026-04-18
RATE0001837,CUST001383,M0022,R010,ORD0005771,3,2026-07-22
RATE0001838,CUST001038,M0159,R011,ORD0001573,4,2026-09-07
RATE0001839,CUST003209,M0004,R003,ORD0007121,4,2026-07-31
RATE0001840,CUST002809,M0155,R003,ORD0000273,4,2026-05-14
RATE0001841,CUST001074,M0001,R018,ORD0003419,5,2026-04-03
RATE0001842,CUST003091,M0079,R010,ORD0001585,5,2026-01-28
RATE0001843,CUST001531,M0120,R003,ORD0003189,5,2025-11-28
RATE0001844,CUST001132,M0044,R007,ORD0004414,3,2026-08-20
RATE0001845,CUST002989,M0127,R006,ORD0000013,4,2026-01-15
RATE0001846,CUST000230,M0079,R003,ORD0004908,3,2026-08-04
RATE0001847,CUST002909,M0026,R012,ORD0006024,4,2026-09-01
RATE0001848,CUST001769,M0004,R009,ORD0002790,4,2025-12-17
RATE0001849,CUST001336,M0093,R005,ORD0008225,4,2026-01-23
RATE0001850,CUST002148,M0119,R012,ORD0001480,3,2026-07-24
RATE0001851,CUST000959,M0057,R004,ORD0007021,4,2026-09-08
RATE0001852,CUST003281,M0160,R010,ORD0002041,4,2026-09-02
RATE0001853,CUST001773,M0150,R016,ORD0000507,4,2026-08-04
RATE0001854,CUST003760,M0003,R007,ORD0007567,4,2026-08-14
RATE0001855,CUST001991,M0059,R016,ORD0005728,3,2026-01-08
RATE0001856,CUST001136,M0139,R005,ORD0000902,4,2025-12-02
RATE0001857,CUST003739,M0151,R009,ORD0000850,5,2026-04-28
RATE0001858,CUST001249,M0129,R006,ORD0000468,4,2026-04-10
RATE0001859,CUST002058,M0124,R018,ORD0001049,4,2026-06-23
RATE0001860,CUST001795,M0001,R017,ORD0002567,5,2026-09-24
RATE0001861,CUST003185,M0079,R007,ORD0004604,4,2026-07-15
RATE0001862,CUST003643,M0093,R013,ORD0008059,3,2026-08-30
RATE0001863,CUST000112,M0010,R007,ORD0006281,5,2026-07-03
RATE0001864,CUST003653,M0125,R001,ORD0005104,3,2026-09-17
RATE0001865,CUST001099,M0088,R017,ORD0005132,5,2026-05-27
RATE0001866,CUST001153,M0094,R005,ORD0004068,5,2026-09-05
RATE0001867,CUST000984,M0150,R010,ORD0006057,3,2026-09-07
RATE0001868,CUST000404,M0082,R018,ORD0004688,4,2026-08-26
RATE0001869,CUST000990,M0042,R013,ORD0006591,4,2026-02-27
RATE0001870,CUST001633,M0105,R001,ORD0003232,5,2026-08-03
RATE0001871,CUST003382,M0089,R002,ORD0006305,5,2026-09-17
RATE0001872,CUST001435,M0143,R017,ORD0000566,4,2026-06-14
RATE0001873,CUST003677,M0149,R009,ORD0000555,4,2025-12-01
RATE0001874,CUST003369,M0133,R017,ORD0008353,5,2026-05-07
RATE0001875,CUST001496,M0017,R006,ORD0002384,4,2026-07-10
RATE0001876,CUST003717,M0016,R016,ORD0004805,3,2025-11-20
RATE0001877,CUST000357,M0048,R014,ORD0005076,5,2026-06-19
RATE0001878,CUST001957,M0152,R017,ORD0002372,3,2026-01-24
RATE0001879,CUST002264,M0057,R008,ORD0002306,4,2026-09-05
RATE0001880,CUST003720,M0089,R015,ORD0003490,5,2026-09-09
RATE0001881,CUST003337,M0014,R005,ORD0003751,3,2026-09-18
RATE0001882,CUST000929,M0092,R011,ORD0003511,3,2025-11-11
RATE0001883,CUST000431,M0114,R017,ORD0002925,4,2026-05-19
RATE0001884,CUST000763,M0119,R011,ORD0005459,3,2026-06-26
RATE0001885,CUST003360,M0121,R005,ORD0001541,4,2026-05-22
RATE0001886,CUST001077,M0086,R004,ORD0001913,4,2026-04-07
RATE0001887,CUST000035,M0036,R018,ORD0006062,3,2026-09-24
RATE0001888,CUST002357,M0113,R012,ORD0004811,5,2026-09-09
RATE0001889,CUST001458,M0009,R005,ORD0008211,4,2025-12-22
RATE0001890,CUST003769,M0143,R011,ORD0004921,3,2026-09-07
RATE0001891,CUST003931,M0083,R005,ORD0000034,4,2026-05-25
RATE0001892,CUST000078,M0135,R015,ORD0002543,5,2026-09-20
RATE0001893,CUST003219,M0074,R011,ORD0003967,5,2026-09-09
RATE0001894,CUST002915,M0072,R016,ORD0006409,5,2026-09-19
RATE0001895,CUST000886,M0007,R009,ORD0005280,3,2026-09-29
RATE0001896,CUST000584,M0118,R016,ORD0004820,4,2026-09-11
RATE0001897,CUST001531,M0068,R003,ORD0006661,4,2026-01-22
RATE0001898,CUST001020,M0146,R019,ORD0008401,3,2026-07-26
RATE0001899,CUST002025,M0135,R007,ORD0005651,5,2026-09-11
RATE0001900,CUST002642,M0105,R019,ORD0005715,4,2026-07-22
RATE0001901,CUST002250,M0055,R010,ORD0003155,4,2026-09-21
RATE0001902,CUST002235,M0073,R009,ORD0008623,4,2026-09-03
RATE0001903,CUST000804,M0079,R005,ORD0003959,4,2026-08-15
RATE0001904,CUST002584,M0086,R007,ORD0001192,4,2025-12-08
RATE0001905,CUST000872,M0114,R004,ORD0008379,4,2026-03-25
RATE0001906,CUST001806,M0002,R018,ORD0006436,3,2026-05-29
RATE0001907,CUST002942,M0098,R020,ORD0000779,4,2026-09-10
RATE0001908,CUST000223,M0114,R018,ORD0008341,4,2026-05-05
RATE0001909,CUST001083,M0060,R008,ORD0002394,3,2026-09-21
RATE0001910,CUST000629,M0064,R012,ORD0008472,4,2026-06-04
RATE0001911,CUST002476,M0042,R003,ORD0004110,5,2026-04-28
RATE0001912,CUST001163,M0090,R006,ORD0006578,5,2026-09-12
RATE0001913,CUST001127,M0044,R006,ORD0002431,4,2025-11-12
RATE0001914,CUST002806,M0004,R001,ORD0000769,4,2025-12-13
RATE0001915,CUST002435,M0154,R012,ORD0004627,4,2026-09-09
RATE0001916,CUST003481,M0051,R004,ORD0000440,4,2026-04-30
RATE0001917,CUST003006,M0081,R002,ORD0001765,3,2026-09-12
RATE0001918,CUST002966,M0060,R017,ORD0005960,3,2026-06-14
RATE0001919,CUST003114,M0086,R008,ORD0004982,5,2026-08-22
RATE0001920,CUST002716,M0158,R017,ORD0003094,3,2026-07-21
RATE0001921,CUST003245,M0062,R014,ORD0005029,3,2026-04-04
RATE0001922,CUST001023,M0040,R010,ORD0008228,4,2026-09-16
RATE0001923,CUST001498,M0064,R013,ORD0003589,4,2026-06-25
RATE0001924,CUST000449,M0097,R006,ORD0004359,4,2026-09-11
RATE0001925,CUST002884,M0117,R003,ORD0001110,4,2026-09-02
RATE0001926,CUST001194,M0157,R020,ORD0008095,4,2026-07-02
RATE0001927,CUST001273,M0146,R006,ORD0000232,4,2026-09-28
RATE0001928,CUST002396,M0086,R002,ORD0002913,4,2026-03-30
RATE0001929,CUST002620,M0107,R011,ORD0006203,4,2026-04-12
RATE0001930,CUST001084,M0081,R016,ORD0005178,5,2026-07-21
RATE0001931,CUST002745,M0079,R007,ORD0008621,5,2026-06-13
RATE0001932,CUST000658,M0083,R005,ORD0002320,3,2026-09-12
RATE0001933,CUST000022,M0122,R017,ORD0007941,4,2026-02-11
RATE0001934,CUST001159,M0079,R016,ORD0002123,5,2026-01-10
RATE0001935,CUST000117,M0066,R012,ORD0004128,4,2025-11-16
RATE0001936,CUST002228,M0064,R009,ORD0001359,5,2026-09-17
RATE0001937,CUST003901,M0064,R002,ORD0000309,5,2026-01-18
RATE0001938,CUST001969,M0119,R014,ORD0001242,3,2026-08-16
RATE0001939,CUST003964,M0051,R016,ORD0008473,4,2026-06-12
RATE0001940,CUST000403,M0090,R015,ORD0001817,4,2026-01-11
RATE0001941,CUST001093,M0067,R018,ORD0008408,4,2026-08-08
RATE0001942,CUST001515,M0117,R019,ORD0008380,5,2026-09-18
RATE0001943,CUST003680,M0010,R006,ORD0002332,4,2026-09-18
RATE0001944,CUST003281,M0136,R012,ORD0004659,4,2026-07-01
RATE0001945,CUST002061,M0107,R002,ORD0003876,4,2026-08-11
RATE0001946,CUST002619,M0137,R020,ORD0002791,4,2026-09-27
RATE0001947,CUST002427,M0048,R005,ORD0006871,5,2026-09-27
RATE0001948,CUST002325,M0120,R002,ORD0008378,4,2026-05-13
RATE0001949,CUST001560,M0007,R009,ORD0002768,4,2026-09-16
RATE0001950,CUST001784,M0136,R012,ORD0005528,4,2026-09-23
RATE0001951,CUST001513,M0027,R011,ORD0000015,3,2026-03-15
RATE0001952,CUST001104,M0104,R006,ORD0001475,3,2026-08-13
RATE0001953,CUST003281,M0063,R012,ORD0004659,0,2026-06-29
RATE0001954,CUST002582,M0079,R009,ORD0007604,4,2026-09-25
RATE0001955,CUST001286,M0138,R015,ORD0003003,4,2026-04-18
RATE0001956,CUST001085,M0115,R018,ORD0002244,5,2025-12-15
RATE0001957,CUST003526,M0129,R017,ORD0000520,5,2026-06-28
RATE0001958,CUST001400,M0001,R004,ORD0001504,4,2026-09-16
RATE0001959,CUST000749,M0048,R017,ORD0002784,4,2026-02-18
RATE0001960,CUST001838,M0135,R017,ORD0004571,5,2026-09-24
RATE0001961,CUST001481,M0118,R009,ORD0000835,4,2026-07-14
RATE0001962,CUST001614,M0141,R013,ORD0002338,3,2026-07-16
RATE0001963,CUST003860,M0004,R011,ORD0003280,5,2026-09-23
RATE0001964,CUST001850,M0064,R010,ORD0007635,3,2026-08-31
RATE0001965,CUST000637,M0080,R012,ORD0002182,5,2026-05-09
RATE0001966,CUST003050,M0017,R018,ORD0007862,3,2026-03-28
RATE0001967,CUST003583,M0153,R001,ORD0000472,4,2026-06-06
RATE0001968,CUST003270,M0133,R002,ORD0000224,3,2026-03-12
RATE0001969,CUST001677,M0105,R019,ORD0003356,3,2026-09-03
RATE0001970,CUST003263,M0044,R019,ORD0005754,5,2026-09-26
RATE0001971,CUST000936,M0046,R009,ORD0004467,4,2026-08-27
RATE0001972,CUST003616,M0133,R011,ORD0008494,3,2026-09-24
RATE0001973,CUST001073,M0107,R019,ORD0000103,4,2026-09-05
RATE0001974,CUST000541,M0128,R007,ORD0004429,3,2026-07-31
RATE0001975,CUST003931,M0058,R016,ORD0003809,4,2026-03-02
RATE0001976,CUST003134,M0117,R001,ORD0004821,4,2026-09-28
RATE0001977,CUST001442,M0048,R011,ORD0007760,3,2026-02-25
RATE0001978,CUST001962,M0118,R013,ORD0000067,4,2026-09-17
RATE0001979,CUST002490,M0093,R016,ORD0008321,4,2026-09-23
RATE0001980,CUST002156,M0136,R017,ORD0002654,4,2026-09-27
RATE0001981,CUST003529,M0079,R012,ORD0008732,5,2026-07-22
RATE0001982,CUST001883,M0118,R007,ORD0003755,4,2026-07-11
RATE0001983,CUST000862,M0065,R007,ORD0004200,3,2026-08-03
RATE0001984,CUST000339,M0052,R011,ORD0006136,6,2026-09-02
RATE0001985,CUST001607,M0050,R010,ORD0000579,3,2026-09-23
RATE0001986,CUST002805,M0094,R001,ORD0003546,3,2026-08-21
RATE0001987,CUST001539,M0093,R006,ORD0006007,5,2026-09-18
RATE0001988,CUST000156,M0057,R010,ORD0003063,4,2026-08-24
RATE0001989,CUST000179,M0060,R005,ORD0007107,4,2026-09-20
RATE0001990,CUST000116,M0007,R006,ORD0008310,4,2026-06-17
RATE0001991,CUST000534,M0058,R017,ORD0004161,4,2026-04-05
RATE0001992,CUST001439,M0022,R020,ORD0002286,4,2026-08-25
RATE0001993,CUST000338,M0131,R013,ORD0007131,4,2026-07-31
RATE0001994,CUST001850,M0079,R020,ORD0007385,4,2026-08-06
RATE0001995,CUST002180,M0108,R014,ORD0004005,4,2026-07-11
RATE0001996,CUST000466,M0133,R003,ORD0007332,3,2026-08-15
RATE0001997,CUST003539,M0028,R006,ORD0008123,3,2026-06-17
RATE0001998,CUST000523,M0107,R020,ORD0001386,5,2026-06-27
RATE0001999,CUST000740,M0049,R012,ORD0001284,3,2025-11-12
RATE0002000,CUST002989,M0154,R016,ORD0008132,4,2025-11-01
RATE0002001,CUST001622,M0064,R003,ORD0003069,3,2026-09-23
RATE0002002,CUST003532,M0135,R001,ORD0002091,4,2026-08-24
RATE0002003,CUST000062,M0057,R002,ORD0002554,5,2026-07-12
RATE0002004,CUST003259,M0133,R010,ORD0005719,3,2026-05-19
RATE0002005,CUST000389,M0148,R018,ORD0007505,3,2026-09-24
RATE0002006,CUST000813,M0119,R006,ORD0001013,4,2026-06-27
RATE0002007,CUST001093,M0115,R008,ORD0008930,4,2025-11-07
RATE0002008,CUST003454,M0040,R006,ORD0002896,4,2026-05-18
RATE0002009,CUST002054,M0097,R001,ORD0006245,4,2026-06-12
RATE0002010,CUST002541,M0134,R012,ORD0002825,5,2026-04-09
RATE0002011,CUST003089,M0027,R009,ORD0005140,5,2026-07-09
RATE0002012,CUST002897,M0032,R013,ORD0001062,4,2025-08-29
RATE0002013,CUST001024,M0017,R003,ORD0003006,3,2026-07-20
RATE0002014,CUST002011,M0001,R012,ORD0008395,5,2026-03-15
RATE0002015,CUST000711,M0134,R005,ORD0000497,3,2026-04-24
RATE0002016,CUST000268,M0098,R006,ORD0008101,5,2026-08-21
RATE0002017,CUST002360,M0134,R019,ORD0006379,5,2026-09-26
RATE0002018,CUST001226,M0133,R001,ORD0005961,3,2026-08-16
RATE0002019,CUST000466,M0029,R013,ORD0004540,3,2026-09-25
RATE0002020,CUST001835,M0072,R010,ORD0005571,5,2026-04-09
RATE0002021,CUST002286,M0133,R014,ORD0004858,4,2026-02-08
RATE0002022,CUST002115,M0097,R006,ORD0002577,4,2026-08-27
RATE0002023,CUST003597,M0029,R013,ORD0005663,5,2026-08-01
RATE0002024,CUST001018,M0092,R008,ORD0004321,4,2026-03-14
RATE0002025,CUST002135,M0064,R010,ORD0001043,3,2026-08-09
RATE0002026,CUST001614,M0057,R013,ORD0002338,4,2026-07-21
RATE0002027,CUST003084,M0061,R013,ORD0000800,3,2026-07-30
RATE0002028,CUST000058,M0081,R015,ORD0008104,4,2026-07-02
RATE0002029,CUST003278,M0064,R007,ORD0004290,4,2026-09-18
RATE0002030,CUST002770,M0055,R010,ORD0004741,4,2026-09-26
RATE0002031,CUST000224,M0153,R019,ORD0005587,4,2026-05-27
RATE0002032,CUST000852,M0083,R010,ORD0006594,4,2026-06-27
RATE0002033,CUST000414,M0092,R006,ORD0001330,5,2026-09-25
RATE0002034,CUST002395,M0118,R004,ORD0007477,4,2026-06-03
RATE0002035,CUST001703,M0150,R013,ORD0008608,5,2026-08-29
RATE0002036,CUST003617,M0046,R011,ORD0004746,4,2026-09-25
RATE0002037,CUST003626,M0156,R020,ORD0000820,3,2026-09-14
RATE0002038,CUST002825,M0066,R010,ORD0008218,5,2026-06-27
RATE0002039,CUST001106,M0127,R008,ORD0005792,3,2026-07-31
RATE0002040,CUST001368,M0119,R018,ORD0001781,5,2026-06-20
RATE0002041,CUST001306,M0094,R016,ORD0007073,4,2026-06-22
RATE0002042,CUST002813,M0151,R020,ORD0003454,3,2026-08-27
RATE0002043,CUST003673,M0092,R007,ORD0007141,4,2026-08-13
RATE0002044,CUST000528,M0022,R018,ORD0006764,5,2026-09-28
RATE0002045,CUST000018,M0082,R003,ORD0006886,4,2026-09-12
RATE0002046,CUST001854,M0073,R004,ORD0002441,4,2026-03-15
RATE0002047,CUST001985,M0122,R012,ORD0001522,5,2026-07-01
RATE0002048,CUST000193,M0135,R005,ORD0003271,4,2026-04-23
RATE0002049,CUST002606,M0120,R017,ORD0001275,4,2026-07-13
RATE0002050,CUST001539,M0129,R006,ORD0005306,4,2026-08-19
RATE0002051,CUST002835,M0076,R006,ORD0008890,4,2026-09-10
RATE0002052,CUST002641,M0133,R011,ORD0005709,4,2026-09-22
RATE0002053,CUST003275,M0097,R001,ORD0006877,4,2026-02-07
RATE0002054,CUST000164,M0079,R010,ORD0001652,5,2026-09-15
RATE0002055,CUST003134,M0098,R011,ORD0000958,4,2026-09-18
RATE0002056,CUST002381,M0112,R011,ORD0006924,3,2026-09-11
RATE0002057,CUST000836,M0022,R008,ORD0000731,4,2026-06-17
RATE0002058,CUST002082,M0080,R010,ORD0003767,4,2026-01-11
RATE0002059,CUST003786,M0113,R006,ORD0000326,4,2026-08-08
RATE0002060,CUST001496,M0050,R012,ORD0001060,3,2026-03-24
RATE0002061,CUST001606,M0064,R012,ORD0006437,3,2026-09-16
RATE0002062,CUST002421,M0084,R002,ORD0006094,4,2026-09-05
RATE0002063,CUST002351,M0127,R011,ORD0000023,4,2025-10-04
RATE0002064,CUST001500,M0125,R014,ORD0004629,5,2026-01-25
RATE0002065,CUST002021,M0028,R014,ORD0001099,4,2026-04-21
RATE0002066,CUST000833,M0124,R014,ORD0003988,4,2026-08-11
RATE0002067,CUST000504,M0095,R015,ORD0007747,4,2026-08-18
RATE0002068,CUST001203,M0083,R008,ORD0003621,4,2026-07-22
RATE0002069,CUST001245,M0138,R014,ORD0005316,4,2026-03-18
RATE0002070,CUST003990,M0112,R018,ORD0005060,4,2026-09-20
RATE0002071,CUST001109,M0018,R006,ORD0005891,4,2026-07-22
RATE0002072,CUST002661,M0028,R020,ORD0000741,5,2026-09-08
RATE0002073,CUST003653,M0150,R001,ORD0005104,4,2026-09-14
RATE0002074,CUST001995,M0074,R003,ORD0007100,4,2026-06-02
RATE0002075,CUST000493,M0121,R016,ORD0003298,4,2026-08-27
RATE0002076,CUST001034,M0122,R016,ORD0004987,5,2025-11-14
RATE0002077,CUST002269,M0073,R004,ORD0004127,4,2026-04-03
RATE0002078,CUST000584,M0115,R016,ORD0004820,4,2026-09-10
RATE0002079,CUST003884,M0044,R020,ORD0006323,4,2026-08-29
RATE0002080,CUST000823,M0134,R020,ORD0000652,3,2026-08-15
RATE0002081,CUST000832,M0112,R015,ORD0000645,4,2026-09-20
RATE0002082,CUST002834,M0037,R017,ORD0000139,0,2026-09-28
RATE0002083,CUST003931,M0129,R016,ORD0003809,5,2026-03-01
RATE0002084,CUST001944,M0098,R011,ORD0000111,4,2026-09-21
RATE0002085,CUST000911,M0133,R019,ORD0008376,3,2026-07-11
RATE0002086,CUST001593,M0082,R007,ORD0002010,3,2025-09-04
