inventory_id,restaurant_id,item_id,date,stock_level,consumed_qty,replenished_qty
INV00006219,R001,M0127,2026-01-26,137,97,73
INV00006220,R001,M0042,2026-01-26,80,73,60
INV00006221,R001,M0005,2026-01-26,128,15,16
INV00006222,R001,M0136,2026-01-26,40,20,93
INV00006223,R001,M0033,2026-01-26,127,0,10
INV00006224,R001,M0128,2026-01-26,178,124,64
INV00006225,R001,M0133,2026-01-26,61,31,6
INV00006226,R001,M0069,2026-01-26,128,110,89
INV00006227,R001,M0011,2026-01-26,180,12,6
INV00006228,R001,M0096,2026-01-26,187,77,72
INV00006229,R001,M0110,2026-01-26,129,87,88
INV00006230,R001,M0001,2026-01-26,141,16,10
INV00006231,R001,M0120,2026-01-26,123,89,1
INV00006232,R001,M0112,2026-01-26,133,93,29
INV00006233,R001,M0065,2026-01-26,198,112,66
INV00006234,R001,M0045,2026-01-26,73,37,28
INV00006235,R001,M0087,2026-01-26,87,31,50
INV00006236,R001,M0029,2026-01-26,163,21,54
INV00006237,R001,M0041,2026-01-26,101,74,34
INV00006238,R001,M0113,2026-01-26,189,51,81
INV00006239,R001,M0026,2026-01-26,72,69,14
INV00006240,R001,M0024,2026-01-26,168,140,69
INV00006241,R001,M0106,2025-08-08,142,4,94
INV00006242,R001,M0109,2025-08-08,188,175,71
INV00006243,R001,M0142,2025-08-08,62,15,11
INV00006244,R001,M0056,2025-08-08,100,8,98
INV00006245,R001,M0095,2025-08-08,166,22,15
INV00006246,R001,M0030,2025-08-08,175,139,20
INV00006247,R001,M0102,2025-08-08,50,30,89
INV00006248,R001,M0052,2025-08-08,128,43,46
INV00006249,R001,M0101,2025-08-08,141,12,82
INV00006250,R001,M0143,2025-08-08,129,17,35
INV00006251,R001,M0020,2025-08-08,55,26,3
INV00006252,R001,M0085,2025-08-08,42,3,18
INV00006253,R001,M0016,2025-08-08,102,97,50
INV00006254,R001,M0067,2025-08-08,176,120,36
INV00006255,R001,M0025,2025-08-08,71,1,90
INV00006256,R001,M0031,2025-08-08,92,4,28
INV00006257,R001,M0129,2025-08-08,48,42,40
INV00006258,R001,M0148,2025-08-08,74,31,91
INV00006259,R001,M0099,2025-08-08,57,24,59
INV00006260,R001,M0017,2025-08-08,62,10,82
INV00006261,R001,M0076,2025-08-08,199,150,16
INV00006262,R001,M0019,2025-08-08,142,93,61
INV00006263,R001,M0013,2025-08-08,184,37,44
INV00006264,R001,M0010,2025-08-08,120,27,24
INV00006265,R001,M0032,2025-08-08,157,82,65
INV00006266,R001,M0152,2025-08-08,151,18,46
INV00006267,R001,M0098,2025-08-08,37,11,84
INV00006268,R001,M0057,2025-08-08,83,7,42
INV00006269,R001,M0132,2025-08-08,36,17,39
INV00006270,R001,M0105,2025-08-08,162,83,46
INV00006271,R001,M0137,2025-08-08,68,49,95
INV00006272,R001,M0079,2025-08-08,178,153,57
INV00006273,R001,M0061,2025-08-08,159,117,41
INV00006274,R001,M0116,2025-08-08,111,86,41
INV00006275,R001,M0003,2025-08-08,66,3,67
INV00006276,R001,M0124,2025-08-08,177,167,49
INV00006277,R001,M0046,2025-08-08,156,89,32
INV00006278,R001,M0043,2025-08-08,71,44,2
INV00006279,R001,M0070,2025-08-08,119,77,1
INV00006280,R001,M0091,2025-08-08,151,56,60
INV00006281,R001,M0027,2025-08-08,106,10,98
INV00006282,R001,M0139,2025-08-08,117,20,53
INV00006283,R001,M0083,2025-08-08,182,41,8
INV00006284,R001,M0097,2025-08-08,161,93,1
INV00006285,R001,M0147,2025-08-08,34,10,92
INV00006286,R001,M0037,2025-08-08,158,117,56
INV00006287,R001,M0082,2025-08-08,103,66,6
INV00006288,R001,M0023,2025-08-08,20,12,50
INV00006289,R001,M0144,2025-08-08,60,46,59
INV00006290,R001,M0068,2025-08-08,38,29,15
INV00006291,R001,M0115,2025-08-08,165,30,34
INV00006292,R001,M0012,2025-08-08,47,40,88
INV00006293,R001,M0066,2025-08-08,159,111,23
INV00006294,R001,M0086,2025-08-08,115,86,89
INV00006295,R001,M0007,2025-08-08,188,61,76
INV00006296,R001,M0028,2025-08-08,140,26,56
INV00006297,R001,M0077,2025-08-08,171,67,63
INV00006298,R001,M0140,2025-08-08,39,8,62
INV00006299,R001,M0127,2025-08-08,172,121,60
INV00006300,R001,M0042,2025-08-08,61,36,2
INV00006301,R001,M0005,2025-08-08,28,10,42
INV00006302,R001,M0136,2025-08-08,170,85,16
INV00006303,R001,M0033,2025-08-08,160,72,19
INV00006304,R001,M0128,2025-08-08,102,49,17
INV00006305,R001,M0133,2025-08-08,137,12,84
INV00006306,R001,M0069,2025-08-08,119,99,60
INV00006307,R001,M0011,2025-08-08,59,53,79
INV00006308,R001,M0096,2025-08-08,77,18,28
INV00006309,R001,M0110,2025-08-08,53,4,13
INV00006310,R001,M0001,2025-08-08,140,127,78
INV00006311,R001,M0120,2025-08-08,76,9,94
INV00006312,R001,M0112,2025-08-08,110,40,23
INV00006313,R001,M0065,2025-08-08,58,27,83
INV00006314,R001,M0045,2025-08-08,116,12,62
INV00006315,R001,M0087,2025-08-08,153,91,39
INV00006316,R001,M0029,2025-08-08,62,52,71
INV00006317,R001,M0041,2025-08-08,72,9,22
INV00006318,R001,M0113,2025-08-08,45,0,46
INV00006319,R001,M0026,2025-08-08,137,3,29
INV00006320,R001,M0024,2025-08-08,150,141,1
INV00006321,R001,M0106,2025-10-09,64,49,3
INV00006322,R001,M0109,2025-10-09,156,137,99
INV00006323,R001,M0142,2025-10-09,143,135,80
INV00006324,R001,M0056,2025-10-09,78,18,21
INV00006325,R001,M0095,2025-10-09,118,24,83
INV00006326,R001,M0030,2025-10-09,72,24,14
INV00006327,R001,M0102,2025-10-09,46,4,19
INV00006328,R001,M0052,2025-10-09,44,10,84
INV00006329,R001,M0101,2025-10-09,174,165,8
INV00006330,R001,M0143,2025-10-09,82,45,70
INV00006331,R001,M0020,2025-10-09,39,28,19
INV00006332,R001,M0085,2025-10-09,110,55,97
INV00006333,R001,M0016,2025-10-09,163,45,98
INV00006334,R001,M0067,2025-10-09,190,159,67
INV00006335,R001,M0025,2025-10-09,98,34,91
INV00006336,R001,M0031,2025-10-09,52,33,89
INV00006337,R001,M0129,2025-10-09,153,126,66
INV00006338,R001,M0148,2025-10-09,197,127,22
INV00006339,R001,M0099,2025-10-09,166,45,97
INV00006340,R001,M0017,2025-10-09,144,23,43
INV00006341,R001,M0076,2025-10-09,77,35,0
INV00006342,R001,M0019,2025-10-09,113,86,77
INV00006343,R001,M0013,2025-10-09,58,26,81
INV00006344,R001,M0010,2025-10-09,184,37,50
INV00006345,R001,M0032,2025-10-09,102,15,60
INV00006346,R001,M0152,2025-10-09,139,127,66
INV00006347,R001,M0098,2025-10-09,20,18,25
INV00006348,R001,M0057,2025-10-09,177,144,12
INV00006349,R001,M0132,2025-10-09,73,25,45
INV00006350,R001,M0105,2025-10-09,154,15,60
INV00006351,R001,M0137,2025-10-09,171,129,12
INV00006352,R001,M0079,2025-10-09,177,124,58
INV00006353,R001,M0061,2025-10-09,182,107,77
INV00006354,R001,M0116,2025-10-09,196,13,62
INV00006355,R001,M0003,2025-10-09,199,90,6
INV00006356,R001,M0124,2025-10-09,24,21,46
INV00006357,R001,M0046,2025-10-09,184,174,29
INV00006358,R001,M0043,2025-10-09,35,19,67
INV00006359,R001,M0070,2025-10-09,99,37,5
INV00006360,R001,M0091,2025-10-09,193,143,63
INV00006361,R001,M0027,2025-10-09,110,58,89
INV00006362,R001,M0139,2025-10-09,154,23,28
INV00006363,R001,M0083,2025-10-09,76,9,94
INV00006364,R001,M0097,2025-10-09,53,5,29
INV00006365,R001,M0147,2025-10-09,132,105,82
INV00006366,R001,M0037,2025-10-09,162,107,1
INV00006367,R001,M0082,2025-10-09,187,14,21
INV00006368,R001,M0023,2025-10-09,166,99,1
INV00006369,R001,M0144,2025-10-09,43,18,68
INV00006370,R001,M0068,2025-10-09,92,12,7
INV00006371,R001,M0115,2025-10-09,111,18,68
INV00006372,R001,M0012,2025-10-09,40,32,89
INV00006373,R001,M0066,2025-10-09,86,12,88
INV00006374,R001,M0086,2025-10-09,22,19,73
INV00006375,R001,M0007,2025-10-09,153,2,14
INV00006376,R001,M0028,2025-10-09,123,117,9
INV00006377,R001,M0077,2025-10-09,82,20,77
INV00006378,R001,M0140,2025-10-09,118,53,4
INV00006379,R001,M0127,2025-10-09,180,164,34
INV00006380,R001,M0042,2025-10-09,79,50,10
INV00006381,R001,M0005,2025-10-09,112,17,58
INV00006382,R001,M0136,2025-10-09,56,55,31
INV00006383,R001,M0033,2025-10-09,85,32,53
INV00006384,R001,M0128,2025-10-09,57,29,6
INV00006385,R001,M0133,2025-10-09,119,25,87
INV00006386,R001,M0069,2025-10-09,68,20,52
INV00006387,R001,M0011,2025-10-09,97,78,95
INV00006388,R001,M0096,2025-10-09,33,31,89
INV00006389,R001,M0110,2025-10-09,70,65,18
INV00006390,R001,M0001,2025-10-09,43,24,1
INV00006391,R001,M0120,2025-10-09,129,33,55
INV00006392,R001,M0112,2025-10-09,192,122,47
INV00006393,R001,M0065,2025-10-09,92,33,49
INV00006394,R001,M0045,2025-10-09,109,44,69
INV00006395,R001,M0087,2025-10-09,31,8,9
INV00006396,R001,M0029,2025-10-09,40,15,36
INV00006397,R001,M0041,2025-10-09,36,34,13
INV00006398,R001,M0113,2025-10-09,176,86,3
INV00006399,R001,M0026,2025-10-09,145,117,10
INV00006400,R001,M0024,2025-10-09,31,3,60
INV00006401,R001,M0106,2025-09-08,138,2,38
INV00006402,R001,M0109,2025-09-08,179,20,82
INV00006403,R001,M0142,2025-09-08,117,34,81
INV00006404,R001,M0056,2025-09-08,95,14,73
INV00006405,R001,M0095,2025-09-08,168,129,18
INV00006406,R001,M0030,2025-09-08,35,34,34
INV00006407,R001,M0102,2025-09-08,64,5,13
INV00006408,R001,M0052,2025-09-08,92,50,22
INV00006409,R001,M0101,2025-09-08,83,3,34
INV00006410,R001,M0143,2025-09-08,125,24,34
INV00006411,R001,M0020,2025-09-08,53,2,86
INV00006412,R001,M0085,2025-09-08,28,23,84
INV00006413,R001,M0016,2025-09-08,172,85,6
INV00006414,R001,M0067,2025-09-08,26,19,98
INV00006415,R001,M0025,2025-09-08,37,24,29
INV00006416,R001,M0031,2025-09-08,28,17,5
INV00006417,R001,M0129,2025-09-08,167,17,28
INV00006418,R001,M0148,2025-09-08,20,5,42
INV00006419,R001,M0099,2025-09-08,124,25,8
INV00006420,R001,M0017,2025-09-08,151,34,32
INV00006421,R001,M0076,2025-09-08,164,65,60
INV00006422,R001,M0019,2025-09-08,191,137,54
INV00006423,R001,M0013,2025-09-08,123,46,22
INV00006424,R001,M0010,2025-09-08,88,17,66
INV00006425,R001,M0032,2025-09-08,41,19,0
INV00006426,R001,M0152,2025-09-08,52,32,15
INV00006427,R001,M0098,2025-09-08,150,138,10
INV00006428,R001,M0057,2025-09-08,150,45,83
INV00006429,R001,M0132,2025-09-08,56,19,10
INV00006430,R001,M0105,2025-09-08,178,128,5
INV00006431,R001,M0137,2025-09-08,62,35,79
INV00006432,R001,M0079,2025-09-08,90,45,1
INV00006433,R001,M0061,2025-09-08,90,39,37
INV00006434,R001,M0116,2025-09-08,72,4,55
INV00006435,R001,M0003,2025-09-08,86,85,8
INV00006436,R001,M0124,2025-09-08,82,60,13
INV00006437,R001,M0046,2025-09-08,174,136,82
INV00006438,R001,M0043,2025-09-08,46,8,45
INV00006439,R001,M0070,2025-09-08,82,32,60
INV00006440,R001,M0091,2025-09-08,60,37,43
INV00006441,R001,M0027,2025-09-08,107,72,14
INV00006442,R001,M0139,2025-09-08,39,17,68
INV00006443,R001,M0083,2025-09-08,32,13,88
INV00006444,R001,M0097,2025-09-08,174,13,96
INV00006445,R001,M0147,2025-09-08,196,32,4
INV00006446,R001,M0037,2025-09-08,119,97,19
INV00006447,R001,M0082,2025-09-08,36,15,95
INV00006448,R001,M0023,2025-09-08,179,59,69
INV00006449,R001,M0144,2025-09-08,142,37,82
INV00006450,R001,M0068,2025-09-08,55,17,72
INV00006451,R001,M0115,2025-09-08,49,48,14
INV00006452,R001,M0012,2025-09-08,38,32,18
INV00006453,R001,M0066,2025-09-08,25,3,9
INV00006454,R001,M0086,2025-09-08,154,129,1
INV00006455,R001,M0007,2025-09-08,159,117,86
INV00006456,R001,M0028,2025-09-08,146,119,28
INV00006457,R001,M0077,2025-09-08,198,186,22
INV00006458,R001,M0140,2025-09-08,184,167,66
INV00006459,R001,M0127,2025-09-08,105,53,46
INV00006460,R001,M0042,2025-09-08,28,13,82
INV00006461,R001,M0005,2025-09-08,170,50,14
INV00006462,R001,M0136,2025-09-08,159,36,52
INV00006463,R001,M0033,2025-09-08,32,8,75
INV00006464,R001,M0128,2025-09-08,24,18,49
INV00006465,R001,M0133,2025-09-08,120,113,56
INV00006466,R001,M0069,2025-09-08,130,69,48
INV00006467,R001,M0011,2025-09-08,65,33,20
INV00006468,R001,M0096,2025-09-08,112,37,2
INV00006469,R001,M0110,2025-09-08,146,124,59
INV00006470,R001,M0001,2025-09-08,137,7,47
INV00006471,R001,M0120,2025-09-08,174,3,37
INV00006472,R001,M0112,2025-09-08,147,100,57
INV00006473,R001,M0065,2025-09-08,172,20,8
INV00006474,R001,M0045,2025-09-08,92,42,45
INV00006475,R001,M0087,2025-09-08,176,61,65
INV00006476,R001,M0029,2025-09-08,76,67,59
INV00006477,R001,M0041,2025-09-08,111,78,83
INV00006478,R001,M0113,2025-09-08,139,85,39
INV00006479,R001,M0026,2025-09-08,150,84,2
INV00006480,R001,M0024,2025-09-08,79,9,85
INV00006481,R001,M0106,2026-09-02,190,112,7
INV00006482,R001,M0109,2026-09-02,81,53,8
INV00006483,R001,M0142,2026-09-02,154,129,99
INV00006484,R001,M0056,2026-09-02,29,20,44
INV00006485,R001,M0095,2026-09-02,129,107,49
INV00006486,R001,M0030,2026-09-02,28,16,98
INV00006487,R001,M0102,2026-09-02,62,23,91
INV00006488,R001,M0052,2026-09-02,100,47,42
INV00006489,R001,M0101,2026-09-02,66,22,44
INV00006490,R001,M0143,2026-09-02,101,46,28
INV00006491,R001,M0020,2026-09-02,81,40,97
INV00006492,R001,M0085,2026-09-02,192,156,58
INV00006493,R001,M0016,2026-09-02,101,54,0
INV00006494,R001,M0067,2026-09-02,81,23,9
INV00006495,R001,M0025,2026-09-02,191,120,25
INV00006496,R001,M0031,2026-09-02,132,95,91
INV00006497,R001,M0129,2026-09-02,181,3,12
INV00006498,R001,M0148,2026-09-02,152,47,72
INV00006499,R001,M0099,2026-09-02,141,47,34
INV00006500,R001,M0017,2026-09-02,84,25,28
INV00006501,R001,M0076,2026-09-02,124,35,60
INV00006502,R001,M0019,2026-09-02,132,7,24
INV00006503,R001,M0013,2026-09-02,192,39,19
INV00006504,R001,M0010,2026-09-02,199,193,95
INV00006505,R001,M0032,2026-09-02,44,9,26
INV00006506,R001,M0152,2026-09-02,135,75,22
INV00006507,R001,M0098,2026-09-02,65,46,37
INV00006508,R001,M0057,2026-09-02,160,33,56
INV00006509,R001,M0132,2026-09-02,120,60,9
INV00006510,R001,M0105,2026-09-02,185,178,84
INV00006511,R001,M0137,2026-09-02,196,180,70
INV00006512,R001,M0079,2026-09-02,99,67,82
INV00006513,R001,M0061,2026-09-02,100,95,53
INV00006514,R001,M0116,2026-09-02,114,112,52
INV00006515,R001,M0003,2026-09-02,88,74,73
INV00006516,R001,M0124,2026-09-02,116,1,53
INV00006517,R001,M0046,2026-09-02,182,73,95
INV00006518,R001,M0043,2026-09-02,195,156,60
INV00006519,R001,M0070,2026-09-02,99,51,87
INV00006520,R001,M0091,2026-09-02,157,139,40
INV00006521,R001,M0027,2026-09-02,86,54,61
INV00006522,R001,M0139,2026-09-02,175,94,39
INV00006523,R001,M0083,2026-09-02,199,19,51
INV00006524,R001,M0097,2026-09-02,166,48,93
INV00006525,R001,M0147,2026-09-02,187,136,11
INV00006526,R001,M0037,2026-09-02,185,173,34
INV00006527,R001,M0082,2026-09-02,47,33,61
INV00006528,R001,M0023,2026-09-02,70,62,84
INV00006529,R001,M0144,2026-09-02,127,61,55
INV00006530,R001,M0068,2026-09-02,32,12,72
INV00006531,R001,M0115,2026-09-02,188,36,48
INV00006532,R001,M0012,2026-09-02,95,23,54
INV00006533,R001,M0066,2026-09-02,109,70,9
INV00006534,R001,M0086,2026-09-02,183,11,80
INV00006535,R001,M0007,2026-09-02,123,109,98
INV00006536,R001,M0028,2026-09-02,26,5,33
INV00006537,R001,M0077,2026-09-02,20,17,20
INV00006538,R001,M0140,2026-09-02,174,156,99
INV00006539,R001,M0127,2026-09-02,142,75,93
INV00006540,R001,M0042,2026-09-02,151,8,45
INV00006541,R001,M0005,2026-09-02,39,36,46
INV00006542,R001,M0136,2026-09-02,62,16,55
INV00006543,R001,M0033,2026-09-02,118,55,6
INV00006544,R001,M0128,2026-09-02,121,52,35
INV00006545,R001,M0133,2026-09-02,33,16,87
INV00006546,R001,M0069,2026-09-02,133,114,24
INV00006547,R001,M0011,2026-09-02,105,87,48
INV00006548,R001,M0096,2026-09-02,172,33,38
INV00006549,R001,M0110,2026-09-02,160,91,87
INV00006550,R001,M0001,2026-09-02,130,86,46
INV00006551,R001,M0120,2026-09-02,63,34,82
INV00006552,R001,M0112,2026-09-02,47,42,42
INV00006553,R001,M0065,2026-09-02,79,63,71
INV00006554,R001,M0045,2026-09-02,115,68,68
INV00006555,R001,M0087,2026-09-02,53,25,62
INV00006556,R001,M0029,2026-09-02,191,140,20
INV00006557,R001,M0041,2026-09-02,184,174,0
INV00006558,R001,M0113,2026-09-02,68,63,79
INV00006559,R001,M0026,2026-09-02,119,64,52
INV00006560,R001,M0024,2026-09-02,115,2,22
INV00006561,R001,M0106,2025-12-23,188,20,90
INV00006562,R001,M0109,2025-12-23,71,10,65
INV00006563,R001,M0142,2025-12-23,133,41,32
INV00006564,R001,M0056,2025-12-23,111,70,95
INV00006565,R001,M0095,2025-12-23,74,41,43
INV00006566,R001,M0030,2025-12-23,55,49,5
INV00006567,R001,M0102,2025-12-23,21,16,84
INV00006568,R001,M0052,2025-12-23,110,23,4
INV00006569,R001,M0101,2025-12-23,93,41,42
INV00006570,R001,M0143,2025-12-23,72,67,18
INV00006571,R001,M0020,2025-12-23,198,111,49
INV00006572,R001,M0085,2025-12-23,154,16,71
INV00006573,R001,M0016,2025-12-23,170,56,22
INV00006574,R001,M0067,2025-12-23,77,25,57
INV00006575,R001,M0025,2025-12-23,94,79,19
INV00006576,R001,M0031,2025-12-23,122,18,52
INV00006577,R001,M0129,2025-12-23,181,171,9
INV00006578,R001,M0148,2025-12-23,108,91,5
INV00006579,R001,M0099,2025-12-23,146,38,24
INV00006580,R001,M0017,2025-12-23,68,66,37
INV00006581,R001,M0076,2025-12-23,196,78,73
INV00006582,R001,M0019,2025-12-23,153,116,4
INV00006583,R001,M0013,2025-12-23,20,9,95
INV00006584,R001,M0010,2025-12-23,36,4,33
INV00006585,R001,M0032,2025-12-23,156,61,27
INV00006586,R001,M0152,2025-12-23,36,21,77
INV00006587,R001,M0098,2025-12-23,46,19,61
INV00006588,R001,M0057,2025-12-23,102,12,52
INV00006589,R001,M0132,2025-12-23,96,67,36
INV00006590,R001,M0105,2025-12-23,159,81,45
INV00006591,R001,M0137,2025-12-23,50,19,92
INV00006592,R001,M0079,2025-12-23,23,10,70
INV00006593,R001,M0061,2025-12-23,196,43,69
INV00006594,R001,M0116,2025-12-23,117,20,88
INV00006595,R001,M0003,2025-12-23,51,3,53
INV00006596,R001,M0124,2025-12-23,22,12,43
INV00006597,R001,M0046,2025-12-23,135,40,14
INV00006598,R001,M0043,2025-12-23,136,96,42
INV00006599,R001,M0070,2025-12-23,154,131,96
INV00006600,R001,M0091,2025-12-23,163,58,44
INV00006601,R001,M0027,2025-12-23,26,24,79
INV00006602,R001,M0139,2025-12-23,140,21,65
INV00006603,R001,M0083,2025-12-23,110,52,91
INV00006604,R001,M0097,2025-12-23,172,158,47
INV00006605,R001,M0147,2025-12-23,52,23,2
INV00006606,R001,M0037,2025-12-23,154,146,31
INV00006607,R001,M0082,2025-12-23,68,9,21
INV00006608,R001,M0023,2025-12-23,48,44,82
INV00006609,R001,M0144,2025-12-23,147,62,87
INV00006610,R001,M0068,2025-12-23,109,42,45
INV00006611,R001,M0115,2025-12-23,43,8,23
INV00006612,R001,M0012,2025-12-23,64,32,32
INV00006613,R001,M0066,2025-12-23,149,136,4
INV00006614,R001,M0086,2025-12-23,128,101,57
INV00006615,R001,M0007,2025-12-23,132,70,45
INV00006616,R001,M0028,2025-12-23,110,74,75
INV00006617,R001,M0077,2025-12-23,170,70,18
INV00006618,R001,M0140,2025-12-23,198,93,25
INV00006619,R001,M0127,2025-12-23,83,35,33
INV00006620,R001,M0042,2025-12-23,154,45,54
INV00006621,R001,M0005,2025-12-23,123,109,80
INV00006622,R001,M0136,2025-12-23,123,37,69
INV00006623,R001,M0033,2025-12-23,89,36,92
INV00006624,R001,M0128,2025-12-23,66,61,85
INV00006625,R001,M0133,2025-12-23,98,6,84
INV00006626,R001,M0069,2025-12-23,156,92,33
INV00006627,R001,M0011,2025-12-23,111,74,63
INV00006628,R001,M0096,2025-12-23,158,38,54
INV00006629,R001,M0110,2025-12-23,146,106,23
INV00006630,R001,M0001,2025-12-23,126,39,28
INV00006631,R001,M0120,2025-12-23,195,174,26
INV00006632,R001,M0112,2025-12-23,76,48,55
INV00006633,R001,M0065,2025-12-23,25,12,48
INV00006634,R001,M0045,2025-12-23,182,75,36
INV00006635,R001,M0087,2025-12-23,185,164,40
INV00006636,R001,M0029,2025-12-23,174,42,21
INV00006637,R001,M0041,2025-12-23,110,84,13
INV00006638,R001,M0113,2025-12-23,71,26,56
INV00006639,R001,M0026,2025-12-23,106,55,74
INV00006640,R001,M0024,2025-12-23,59,29,28
INV00006641,R001,M0106,2025-11-09,36,8,39
INV00006642,R001,M0109,2025-11-09,133,39,5
INV00006643,R001,M0142,2025-11-09,92,20,49
INV00006644,R001,M0056,2025-11-09,102,4,40
INV00006645,R001,M0095,2025-11-09,53,14,64
INV00006646,R001,M0030,2025-11-09,154,40,81
INV00006647,R001,M0102,2025-11-09,174,59,22
INV00006648,R001,M0052,2025-11-09,179,172,30
INV00006649,R001,M0101,2025-11-09,145,56,49
INV00006650,R001,M0143,2025-11-09,152,45,13
INV00006651,R001,M0020,2025-11-09,165,53,80
INV00006652,R001,M0085,2025-11-09,140,75,5
INV00006653,R001,M0016,2025-11-09,122,29,59
INV00006654,R001,M0067,2025-11-09,54,29,16
INV00006655,R001,M0025,2025-11-09,192,127,90
INV00006656,R001,M0031,2025-11-09,166,139,84
INV00006657,R001,M0129,2025-11-09,168,6,93
INV00006658,R001,M0148,2025-11-09,114,61,47
INV00006659,R001,M0099,2025-11-09,197,27,40
INV00006660,R001,M0017,2025-11-09,22,10,7
INV00006661,R001,M0076,2025-11-09,35,22,16
INV00006662,R001,M0019,2025-11-09,48,37,91
INV00006663,R001,M0013,2025-11-09,93,4,54
INV00006664,R001,M0010,2025-11-09,177,102,50
INV00006665,R001,M0032,2025-11-09,125,36,10
INV00006666,R001,M0152,2025-11-09,57,38,25
INV00006667,R001,M0098,2025-11-09,145,96,59
INV00006668,R001,M0057,2025-11-09,102,36,73
INV00006669,R001,M0132,2025-11-09,34,18,81
INV00006670,R001,M0105,2025-11-09,128,98,5
INV00006671,R001,M0137,2025-11-09,83,15,39
INV00006672,R001,M0079,2025-11-09,109,27,34
INV00006673,R001,M0061,2025-11-09,179,73,57
INV00006674,R001,M0116,2025-11-09,42,23,53
INV00006675,R001,M0003,2025-11-09,79,27,23
INV00006676,R001,M0124,2025-11-09,100,99,71
INV00006677,R001,M0046,2025-11-09,93,13,32
INV00006678,R001,M0043,2025-11-09,68,56,9
INV00006679,R001,M0070,2025-11-09,176,20,58
INV00006680,R001,M0091,2025-11-09,176,159,37
INV00006681,R001,M0027,2025-11-09,156,38,78
INV00006682,R001,M0139,2025-11-09,103,33,12
INV00006683,R001,M0083,2025-11-09,154,23,4
INV00006684,R001,M0097,2025-11-09,69,8,60
INV00006685,R001,M0147,2025-11-09,138,127,39
INV00006686,R001,M0037,2025-11-09,176,42,99
INV00006687,R001,M0082,2025-11-09,77,29,40
INV00006688,R001,M0023,2025-11-09,27,14,90
INV00006689,R001,M0144,2025-11-09,106,21,64
INV00006690,R001,M0068,2025-11-09,147,64,60
INV00006691,R001,M0115,2025-11-09,51,32,6
INV00006692,R001,M0012,2025-11-09,158,81,6
INV00006693,R001,M0066,2025-11-09,161,135,50
INV00006694,R001,M0086,2025-11-09,148,74,54
INV00006695,R001,M0007,2025-11-09,65,5,35
INV00006696,R001,M0028,2025-11-09,113,46,91
INV00006697,R001,M0077,2025-11-09,119,44,45
INV00006698,R001,M0140,2025-11-09,43,38,72
INV00006699,R001,M0127,2025-11-09,179,127,38
INV00006700,R001,M0042,2025-11-09,169,8,19
INV00006701,R001,M0005,2025-11-09,165,32,30
INV00006702,R001,M0136,2025-11-09,111,99,35
INV00006703,R001,M0033,2025-11-09,132,1,65
INV00006704,R001,M0128,2025-11-09,125,80,12
INV00006705,R001,M0133,2025-11-09,169,104,22
INV00006706,R001,M0069,2025-11-09,180,128,35
INV00006707,R001,M0011,2025-11-09,186,162,12
INV00006708,R001,M0096,2025-11-09,128,85,95
INV00006709,R001,M0110,2025-11-09,82,42,86
INV00006710,R001,M0001,2025-11-09,158,156,52
INV00006711,R001,M0120,2025-11-09,60,25,76
INV00006712,R001,M0112,2025-11-09,57,15,2
INV00006713,R001,M0065,2025-11-09,104,43,62
INV00006714,R001,M0045,2025-11-09,153,119,28
INV00006715,R001,M0087,2025-11-09,96,86,28
