wastage_id,restaurant_id,item_id,date,wasted_qty,wastage_cost,reason
WST0001198,R014,M0123,2026-05-25,0.7,7.13,Overproduction
WST0001199,R018,M0082,2026-03-13,12.2,81.62,Quality Rejection
WST0001200,R015,M0127,2025-11-14,10.1,129.18,Spoilage
WST0001201,R019,M0142,2025-11-07,9.3,113.55,Customer Return
WST0001202,R008,M0094,2026-02-10,5.7,42.12,Preparation Waste
WST0001203,R002,M0022,2026-01-11,9.0,79.92,Overproduction
WST0001204,R020,M0095,2026-05-07,6.0,25.68,Quality Rejection
WST0001205,R017,M0137,2026-04-05,5.2,29.28,Overproduction
WST0001206,R001,M0160,2025-10-15,0.9,8.24,Overproduction
WST0001207,R012,M0139,2026-01-09,4.5,47.07,Overproduction
WST0001208,R016,M0063,2026-07-16,2.6,22.28,Spoilage
WST0001209,R006,M0028,2026-05-06,3.4,33.18,Customer Return
WST0001210,R004,M0072,2026-07-09,1.1,5.87,Spoilage
WST0001211,R005,M0037,2025-09-13,4.1,49.04,Customer Return
WST0001212,R009,M0104,2025-11-30,5.6,34.05,Spoilage
WST0001213,R012,M0043,2025-08-03,4.8,14.54,Preparation Waste
WST0001214,R007,M0059,2026-07-25,4.7,65.05,Spoilage
WST0001215,R018,M0048,2026-08-03,5.3,17.49,Expired Ingredients
WST0001216,R017,M0053,2025-10-11,5.5,33.99,Quality Rejection
WST0001217,R001,M0130,2025-12-25,6.1,73.44,Customer Return
WST0001218,R001,M0022,2025-09-01,11.8,104.78,Spoilage
WST0001219,R012,M0155,2025-10-04,2.3,12.76,Quality Rejection
WST0001220,R005,M0081,2026-04-23,12.1,53.72,Preparation Waste
WST0001221,R014,M0122,2025-09-17,2.5,13.1,Quality Rejection
WST0001222,R008,M0060,2026-03-07,7.6,98.19,Spoilage
WST0001223,R008,M0111,2026-04-01,3.8,52.55,Spoilage
WST0001224,R011,M0018,2025-09-21,2.0,21.74,Quality Rejection
WST0001225,R019,M0148,2026-06-05,12.2,70.76,Spoilage
WST0001226,R006,M0122,2026-03-29,4.6,24.1,Customer Return
WST0001227,R008,M0098,2026-01-25,11.1,120.99,Preparation Waste
WST0001228,R001,M0098,2026-06-30,5.9,64.31,Quality Rejection
WST0001229,R007,M0142,2025-08-04,14.3,174.6,Preparation Waste
WST0001230,R014,M0098,2026-03-03,10.4,113.36,Spoilage
WST0001231,R011,M0013,2026-09-09,4.1,20.99,Quality Rejection
WST0001232,R009,M0134,2026-07-11,11.2,148.62,Customer Return
WST0001233,R009,M0059,2026-05-15,11.9,164.7,Overproduction
WST0001234,R017,M0122,2026-03-10,3.5,18.34,Overproduction
WST0001235,R015,M0130,2025-08-10,7.4,89.1,Overproduction
WST0001236,R009,M0059,2026-03-21,8.3,114.87,Overproduction
WST0001237,R017,M0020,2025-10-20,2.9,14.79,Customer Return
WST0001238,R004,M0059,2026-08-03,14.1,195.14,Customer Return
WST0001239,R006,M0137,2025-09-05,13.9,78.26,Overproduction
WST0001240,R003,M0105,2026-07-07,1.3,8.36,Customer Return
WST0001241,R020,M0149,2025-11-17,1.7,11.76,Expired Ingredients
WST0001242,R012,M0101,2025-08-23,2.1,16.42,Overproduction
WST0001243,R015,M0049,2025-10-05,2.7,32.99,Preparation Waste
WST0001244,R013,M0003,2026-08-01,2.3,21.57,Customer Return
WST0001245,R017,M0137,2026-07-11,3.9,21.96,Quality Rejection
WST0001246,R004,M0066,2025-08-11,3.8,24.93,Preparation Waste
WST0001247,R011,M0052,2025-12-12,14.3,106.25,Overproduction
WST0001248,R007,M0009,2026-03-16,13.8,117.44,Expired Ingredients
WST0001249,R004,M0121,2026-04-28,11.9,61.4,Expired Ingredients
WST0001250,R008,M0048,2026-05-07,10.3,33.99,Preparation Waste
WST0001251,R011,M0065,2026-01-27,3.1,41.63,Quality Rejection
WST0001252,R003,M0052,2025-08-15,4.6,34.18,Preparation Waste
WST0001253,R003,M0137,2025-09-01,8.2,46.17,Spoilage
WST0001254,R016,M0005,2025-09-24,2.7,9.07,Expired Ingredients
WST0001255,R008,M0104,2025-11-22,14.6,88.77,Quality Rejection
WST0001256,R003,M0039,2026-03-27,1.4,11.82,Preparation Waste
WST0001257,R020,M0053,2025-08-25,8.9,55.0,Overproduction
WST0001258,R004,M0157,2026-02-04,9.9,33.96,Overproduction
WST0001259,R015,M0009,2026-06-10,5.3,45.1,Customer Return
WST0001260,R006,M0048,2026-01-31,15.0,49.5,Preparation Waste
WST0001261,R014,M0023,2026-03-25,0.5,3.2,Expired Ingredients
WST0001262,R017,M0155,2026-02-25,0.9,5.0,Quality Rejection
WST0001263,R019,M0009,2026-02-24,6.5,55.32,Customer Return
WST0001264,R012,M0098,2026-04-03,6.4,69.76,Quality Rejection
WST0001265,R006,M0062,2025-11-30,5.4,67.45,Customer Return
WST0001266,R020,M0078,2025-09-01,2.3,12.58,Expired Ingredients
WST0001267,R003,M0045,2025-12-05,2.4,16.34,Preparation Waste
WST0001268,R010,M0121,2026-08-27,15.0,77.4,Quality Rejection
WST0001269,R010,M0018,2025-10-08,5.0,54.35,Quality Rejection
WST0001270,R014,M0012,2025-09-04,3.6,16.74,Customer Return
WST0001271,R006,M0119,2026-02-04,4.5,19.3,Quality Rejection
WST0001272,R003,M0109,2025-09-04,4.8,63.46,Preparation Waste
WST0001273,R013,M0104,2026-03-13,9.6,58.37,Quality Rejection
WST0001274,R006,M0044,2025-12-02,3.9,30.97,Overproduction
WST0001275,R008,M0063,2026-07-16,1.2,10.28,Overproduction
WST0001276,R020,M0134,2026-03-02,8.3,110.14,Spoilage
WST0001277,R014,M0132,2026-04-26,6.4,19.46,Preparation Waste
WST0001278,R015,M0086,2026-06-19,2.2,16.83,Expired Ingredients
WST0001279,R007,M0082,2026-09-12,6.3,42.15,Customer Return
WST0001280,R017,M0065,2025-12-01,0.7,9.4,Customer Return
WST0001281,R010,M0062,2026-02-12,4.8,59.95,Quality Rejection
WST0001282,R010,M0142,2025-08-24,5.1,62.27,Expired Ingredients
WST0001283,R005,M0030,2026-01-11,4.3,29.07,Spoilage
WST0001284,R003,M0136,2026-09-11,1.8,14.76,Quality Rejection
WST0001285,R014,M0106,2025-08-19,1.5,6.33,Preparation Waste
WST0001286,R008,M0117,2025-08-17,4.1,20.13,Quality Rejection
WST0001287,R007,M0102,2026-02-01,3.9,34.12,Overproduction
WST0001288,R011,M0154,2026-01-22,2.0,10.16,Expired Ingredients
WST0001289,R010,M0137,2026-09-04,12.4,69.81,Spoilage
WST0001290,R014,M0124,2025-11-27,3.7,10.4,Customer Return
WST0001291,R002,M0037,2026-09-22,3.8,45.45,Quality Rejection
WST0001292,R013,M0035,2026-06-07,2.0,21.14,Customer Return
WST0001293,R013,M0148,2026-06-20,6.2,35.96,Overproduction
WST0001294,R018,M0104,2026-02-08,3.8,23.1,Preparation Waste
WST0001295,R011,M0062,2025-11-19,9.8,122.4,Expired Ingredients
WST0001296,R004,M0153,2025-09-04,4.5,62.73,Quality Rejection
WST0001297,R009,M0098,2025-11-20,14.2,154.78,Overproduction
WST0001298,R019,M0131,2025-09-29,3.5,32.94,Customer Return
WST0001299,R001,M0135,2026-08-01,3.3,27.09,Customer Return
WST0001300,R012,M0143,2026-06-26,3.4,11.49,Quality Rejection
WST0001301,R003,M0118,2025-09-30,2.0,6.52,Spoilage
WST0001302,R019,M0145,2026-04-30,1.1,13.76,Quality Rejection
WST0001303,R008,M0024,2026-05-08,0.6,2.08,Expired Ingredients
WST0001304,R009,M0137,2025-09-02,11.2,63.06,Overproduction
WST0001305,R016,M0095,2026-07-01,8.2,35.1,Quality Rejection
WST0001306,R010,M0130,2025-11-10,7.7,92.71,Preparation Waste
WST0001307,R010,M0022,2025-08-28,11.0,97.68,Spoilage
WST0001308,R020,M0082,2026-02-11,12.2,81.62,Quality Rejection
WST0001309,R011,M0137,2025-10-23,3.4,19.14,Customer Return
WST0001310,R004,M0102,2026-09-19,14.3,125.12,Spoilage
WST0001311,R020,M0016,2026-06-23,9.2,26.86,Spoilage
WST0001312,R006,M0158,2025-12-29,1.1,9.65,Quality Rejection
WST0001313,R005,M0102,2025-09-29,10.8,94.5,Customer Return
WST0001314,R013,M0019,2025-11-06,4.5,27.86,Customer Return
WST0001315,R020,M0082,2026-02-20,8.6,57.53,Expired Ingredients
WST0001316,R001,M0125,2026-03-13,1.9,10.41,Quality Rejection
WST0001317,R005,M0032,2025-12-12,4.3,45.15,Spoilage
WST0001318,R019,M0123,2025-12-19,2.2,22.4,Expired Ingredients
WST0001319,R009,M0069,2026-02-08,3.3,22.54,Customer Return
WST0001320,R008,M0102,2026-01-08,3.9,34.12,Customer Return
WST0001321,R012,M0003,2026-04-13,0.6,5.63,Overproduction
WST0001322,R003,M0104,2026-07-19,3.4,20.67,Overproduction
WST0001323,R003,M0004,2025-08-30,4.9,27.54,Overproduction
WST0001324,R005,M0111,2025-09-24,1.4,19.36,Overproduction
WST0001325,R011,M0047,2026-05-12,2.9,22.53,Preparation Waste
WST0001326,R018,M0095,2025-08-23,14.0,59.92,Overproduction
WST0001327,R004,M0082,2025-12-05,10.4,69.58,Customer Return
WST0001328,R014,M0081,2025-09-04,9.5,42.18,Customer Return
WST0001329,R012,M0033,2025-07-31,0.6,7.55,Quality Rejection
WST0001330,R009,M0016,2025-09-06,12.6,36.79,Expired Ingredients
WST0001331,R006,M0052,2025-09-05,3.9,28.98,Customer Return
WST0001332,R011,M0134,2026-05-20,4.8,63.7,Quality Rejection
WST0001333,R019,M0042,2026-04-27,4.4,41.93,Customer Return
WST0001334,R006,M0055,2026-03-22,2.2,22.51,Spoilage
WST0001335,R018,M0132,2026-08-09,8.2,24.93,Preparation Waste
WST0001336,R009,M0149,2025-10-28,2.9,20.07,Spoilage
WST0001337,R002,M0072,2025-12-01,1.9,10.15,Expired Ingredients
WST0001338,R013,M0059,2025-11-21,8.4,116.26,Quality Rejection
WST0001339,R017,M0015,2025-08-06,1.6,10.69,Overproduction
WST0001340,R016,M0059,2025-10-26,11.0,152.24,Quality Rejection
WST0001341,R007,M0082,2025-10-22,13.0,86.97,Quality Rejection
WST0001342,R008,M0062,2025-08-04,7.9,98.67,Overproduction
WST0001343,R009,M0052,2025-10-05,3.6,26.75,Quality Rejection
WST0001344,R008,M0104,2026-01-02,11.3,68.7,Quality Rejection
WST0001345,R011,M0120,2025-08-22,0.5,3.6,Customer Return
WST0001346,R007,M0062,2026-09-13,9.4,117.41,Spoilage
WST0001347,R013,M0158,2026-04-14,4.6,40.34,Quality Rejection
WST0001348,R017,M0074,2026-03-20,4.8,59.04,Spoilage
WST0001349,R006,M0007,2026-06-21,0.9,5.68,Quality Rejection
WST0001350,R020,M0047,2026-05-30,4.0,31.08,Overproduction
WST0001351,R018,M0148,2025-10-28,11.0,63.8,Quality Rejection
WST0001352,R004,M0130,2026-07-28,7.4,89.1,Customer Return
WST0001353,R003,M0006,2026-09-08,2.5,27.2,Spoilage
WST0001354,R017,M0092,2025-08-23,2.9,20.53,Preparation Waste
WST0001355,R014,M0054,2025-08-08,4.8,64.46,Expired Ingredients
WST0001356,R003,M0047,2026-08-31,1.0,7.77,Preparation Waste
WST0001357,R010,M0129,2026-08-04,4.7,12.74,Preparation Waste
WST0001358,R012,M0037,2026-03-22,4.4,52.62,Customer Return
WST0001359,R020,M0137,2026-06-12,7.5,42.22,Expired Ingredients
WST0001360,R008,M0148,2026-01-16,10.9,63.22,Quality Rejection
WST0001361,R017,M0121,2025-11-04,14.8,76.37,Quality Rejection
WST0001362,R006,M0150,2025-12-26,2.4,30.26,Spoilage
WST0001363,R010,M0102,2025-12-14,13.0,113.75,Expired Ingredients
WST0001364,R003,M0148,2025-11-03,8.6,49.88,Quality Rejection
WST0001365,R008,M0062,2026-08-20,8.0,99.92,Preparation Waste
WST0001366,R015,M0105,2026-03-01,1.4,9.0,Quality Rejection
WST0001367,R016,M0052,2026-06-27,5.2,38.64,Overproduction
WST0001368,R006,M0157,2026-01-16,9.8,33.61,Quality Rejection
WST0001369,R012,M0068,2025-09-29,4.6,49.91,Preparation Waste
WST0001370,R017,M0062,2026-04-22,13.0,162.37,Overproduction
WST0001371,R002,M0152,2026-04-29,10.5,48.72,Preparation Waste
WST0001372,R002,M0050,2026-03-18,0.9,11.33,Customer Return
WST0001373,R014,M0116,2026-06-18,4.2,30.53,Customer Return
WST0001374,R004,M0089,2026-01-19,1.4,8.06,Overproduction
WST0001375,R017,M0062,2026-07-09,6.1,76.19,Overproduction
WST0001376,R017,M0082,2025-12-17,7.3,48.84,Quality Rejection
WST0001377,R016,M0052,2025-11-27,12.8,95.1,Preparation Waste
WST0001378,R008,M0022,2026-03-01,3.4,30.19,Overproduction
WST0001379,R013,M0094,2025-11-01,4.9,36.21,Quality Rejection
WST0001380,R006,M0137,2026-08-27,11.7,65.87,Customer Return
WST0001381,R017,M0020,2026-06-01,2.3,11.73,Expired Ingredients
WST0001382,R019,M0065,2026-07-16,0.6,8.06,Preparation Waste
WST0001383,R007,M0077,2026-06-10,1.3,9.18,Expired Ingredients
WST0001384,R012,M0052,2026-08-30,4.4,32.69,Quality Rejection
WST0001385,R005,M0094,2026-09-02,7.2,53.21,Expired Ingredients
WST0001386,R011,M0052,2026-07-01,9.0,66.87,Spoilage
WST0001387,R015,M0107,2025-10-24,3.8,20.52,Customer Return
WST0001388,R007,M0104,2025-11-11,10.5,63.84,Overproduction
WST0001389,R007,M0152,2026-04-18,11.4,52.9,Preparation Waste
WST0001390,R017,M0004,2026-06-26,2.5,14.05,Expired Ingredients
WST0001391,R008,M0095,2026-08-05,14.4,61.63,Expired Ingredients
WST0001392,R004,M0048,2026-06-19,13.5,44.55,Preparation Waste
WST0001393,R018,M0145,2026-07-25,1.2,15.01,Expired Ingredients
WST0001394,R008,M0137,2026-09-09,14.4,81.07,Quality Rejection
WST0001395,R010,M0101,2025-12-26,1.3,10.17,Spoilage
WST0001396,R010,M0007,2026-09-19,4.1,25.87,Expired Ingredients
WST0001397,R017,M0047,2026-09-22,1.3,10.1,Preparation Waste
WST0001398,R014,M0142,2025-10-20,8.2,100.12,Customer Return
WST0001399,R011,M0131,2026-08-29,2.2,20.7,Overproduction
WST0001400,R009,M0127,2026-09-11,4.0,51.16,Preparation Waste
WST0001401,R018,M0094,2025-09-21,10.8,79.81,Overproduction
WST0001402,R010,M0148,2025-07-31,13.7,79.46,Preparation Waste
WST0001403,R004,M0150,2025-08-14,1.6,20.18,Customer Return
WST0001404,R007,M0147,2025-11-05,0.6,6.8,Preparation Waste
WST0001405,R011,M0069,2026-04-22,3.1,21.17,Overproduction
WST0001406,R001,M0018,2025-08-27,3.3,35.87,Customer Return
WST0001407,R009,M0016,2025-11-19,9.5,27.74,Overproduction
WST0001408,R005,M0022,2025-09-25,13.6,120.77,Quality Rejection
WST0001409,R003,M0016,2025-08-25,11.7,34.16,Spoilage
WST0001410,R013,M0053,2026-09-23,6.3,38.93,Expired Ingredients
WST0001411,R016,M0053,2025-09-26,10.9,67.36,Overproduction
WST0001412,R006,M0001,2025-11-09,0.6,2.34,Overproduction
WST0001413,R010,M0147,2026-04-18,4.7,53.3,Overproduction
WST0001414,R005,M0048,2025-12-26,7.0,23.1,Spoilage
WST0001415,R017,M0121,2026-05-24,8.2,42.31,Preparation Waste
WST0001416,R013,M0126,2026-02-03,2.2,16.54,Overproduction
WST0001417,R015,M0016,2026-09-12,9.0,26.28,Spoilage
WST0001418,R009,M0157,2026-02-17,8.9,30.53,Quality Rejection
WST0001419,R018,M0081,2025-10-10,9.6,42.62,Expired Ingredients
WST0001420,R004,M0137,2026-02-03,7.1,39.97,Overproduction
WST0001421,R005,M0060,2026-04-18,11.8,152.46,Preparation Waste
WST0001422,R011,M0130,2026-04-01,13.0,156.52,Customer Return
WST0001423,R017,M0026,2026-01-09,4.2,21.97,Quality Rejection
WST0001424,R018,M0044,2025-10-28,4.7,37.32,Quality Rejection
WST0001425,R020,M0015,2026-01-31,4.5,30.06,Preparation Waste
WST0001426,R017,M0059,2025-10-09,7.2,99.65,Overproduction
WST0001427,R017,M0068,2026-03-28,0.5,5.42,Overproduction
WST0001428,R002,M0094,2026-04-28,6.3,46.56,Expired Ingredients
WST0001429,R001,M0099,2026-01-06,2.3,9.45,Spoilage
WST0001430,R014,M0132,2026-02-23,6.3,19.15,Expired Ingredients
WST0001431,R002,M0062,2025-10-16,5.1,63.7,Preparation Waste
WST0001432,R020,M0117,2026-02-23,1.5,7.36,Spoilage
WST0001433,R011,M0104,2025-10-31,10.2,62.02,Preparation Waste
WST0001434,R016,M0121,2025-12-14,4.0,20.64,Customer Return
WST0001435,R012,M0009,2026-06-10,10.4,88.5,Spoilage
WST0001436,R010,M0048,2026-08-16,10.6,34.98,Overproduction
WST0001437,R012,M0157,2025-09-19,5.9,20.24,Spoilage
WST0001438,R006,M0020,2026-03-10,4.2,21.42,Quality Rejection
WST0001439,R010,M0135,2026-08-07,4.4,36.12,Customer Return
WST0001440,R018,M0098,2026-03-23,6.7,73.03,Overproduction
WST0001441,R007,M0075,2026-08-03,1.0,11.18,Customer Return
WST0001442,R005,M0053,2025-12-17,5.9,36.46,Overproduction
WST0001443,R008,M0132,2025-11-18,10.0,30.4,Spoilage
WST0001444,R005,M0010,2026-04-14,4.6,38.41,Preparation Waste
WST0001445,R014,M0004,2026-02-05,2.8,15.74,Expired Ingredients
WST0001446,R019,M0053,2025-11-12,14.0,86.52,Quality Rejection
WST0001447,R005,M0094,2026-04-12,6.1,45.08,Preparation Waste
WST0001448,R007,M0094,2025-09-30,10.8,79.81,Quality Rejection
WST0001449,R004,M0035,2026-08-19,4.7,49.68,Spoilage
WST0001450,R007,M0062,2025-10-29,5.8,72.44,Overproduction
WST0001451,R008,M0158,2025-09-26,0.9,7.89,Quality Rejection
WST0001452,R017,M0137,2025-12-21,14.1,79.38,Spoilage
WST0001453,R017,M0060,2026-05-17,14.8,191.22,Overproduction
WST0001454,R020,M0003,2026-01-13,4.8,45.02,Spoilage
WST0001455,R006,M0130,2026-06-30,12.2,146.89,Customer Return
WST0001456,R019,M0031,2026-08-02,1.9,11.19,Expired Ingredients
WST0001457,R011,M0082,2026-04-10,4.0,26.76,Spoilage
WST0001458,R013,M0142,2026-04-04,9.2,112.33,Overproduction
WST0001459,R018,M0081,2026-06-27,12.6,55.94,Quality Rejection
WST0001460,R011,M0160,2026-08-22,1.4,12.81,Customer Return
WST0001461,R007,M0052,2026-08-05,11.9,88.42,Customer Return
WST0001462,R010,M0095,2025-09-27,5.8,24.82,Quality Rejection
WST0001463,R015,M0057,2026-02-17,2.1,20.18,Overproduction
WST0001464,R011,M0060,2026-06-20,4.8,62.02,Quality Rejection
WST0001465,R012,M0048,2026-05-21,4.2,13.86,Spoilage
WST0001466,R003,M0137,2026-06-16,4.7,26.46,Customer Return
WST0001467,R018,M0152,2026-05-20,13.2,61.25,Spoilage
WST0001468,R004,M0060,2025-10-16,13.8,178.3,Overproduction
WST0001469,R012,M0081,2025-12-14,9.9,43.96,Preparation Waste
WST0001470,R012,M0008,2026-01-18,3.8,30.13,Preparation Waste
WST0001471,R018,M0078,2026-09-02,4.3,23.52,Overproduction
WST0001472,R011,M0070,2026-07-17,3.1,37.76,Quality Rejection
WST0001473,R002,M0127,2025-11-01,6.2,79.3,Overproduction
WST0001474,R015,M0009,2026-08-25,11.2,95.31,Preparation Waste
WST0001475,R019,M0117,2026-09-01,2.5,12.28,Quality Rejection
WST0001476,R003,M0039,2026-03-07,2.4,20.26,Customer Return
WST0001477,R018,M0098,2025-09-17,11.3,123.17,Quality Rejection
WST0001478,R014,M0088,2025-12-30,3.4,27.98,Preparation Waste
WST0001479,R006,M0125,2025-08-19,4.7,25.76,Quality Rejection
WST0001480,R020,M0151,2026-06-03,2.5,33.35,Expired Ingredients
WST0001481,R017,M0130,2026-04-26,7.0,84.28,Overproduction
WST0001482,R020,M0137,2025-10-19,8.8,49.54,Quality Rejection
WST0001483,R001,M0104,2025-12-27,12.2,74.18,Preparation Waste
WST0001484,R013,M0059,2026-07-31,6.6,91.34,Overproduction
WST0001485,R017,M0160,2026-09-14,4.2,38.43,Expired Ingredients
WST0001486,R019,M0157,2026-08-31,5.7,19.55,Quality Rejection
WST0001487,R007,M0152,2026-09-11,10.0,46.4,Expired Ingredients
WST0001488,R005,M0016,2026-01-04,12.3,35.92,Customer Return
WST0001489,R008,M0095,2026-07-20,4.2,17.98,Spoilage
WST0001490,R011,M0053,2026-01-28,14.3,88.37,Quality Rejection
WST0001491,R002,M0096,2026-05-12,2.2,30.54,Spoilage
WST0001492,R004,M0060,2026-07-26,8.0,103.36,Spoilage
WST0001493,R015,M0082,2025-11-21,10.6,70.91,Expired Ingredients
WST0001494,R018,M0100,2026-09-15,1.3,11.08,Expired Ingredients
WST0001495,R016,M0148,2025-11-07,11.1,64.38,Preparation Waste
WST0001496,R015,M0094,2025-10-05,10.7,79.07,Customer Return
WST0001497,R016,M0148,2026-04-16,4.8,27.84,Expired Ingredients
WST0001498,R004,M0104,2026-01-20,8.0,48.64,Expired Ingredients
WST0001499,R008,M0062,2025-11-28,8.3,103.67,Overproduction
WST0001500,R020,M0019,2026-06-06,1.3,8.05,Customer Return
WST0001501,R016,M0123,2025-10-04,4.1,41.74,Customer Return
WST0001502,R012,M0130,2026-03-17,3.3,39.73,Customer Return
WST0001503,R008,M0073,2025-09-22,2.0,19.22,Customer Return
WST0001504,R012,M0102,2025-10-31,14.8,129.5,Expired Ingredients
WST0001505,R017,M0094,2026-01-01,11.0,81.29,Customer Return
WST0001506,R010,M0121,2026-07-02,7.7,39.73,Expired Ingredients
WST0001507,R009,M0095,2025-08-01,4.9,20.97,Spoilage
WST0001508,R020,M0077,2026-02-21,4.5,31.77,Spoilage
WST0001509,R009,M0030,2025-09-30,4.7,31.77,Expired Ingredients
WST0001510,R001,M0127,2025-09-27,9.1,116.39,Spoilage
WST0001511,R007,M0149,2025-12-30,1.5,10.38,Spoilage
WST0001512,R020,M0044,2026-01-28,4.2,33.35,Preparation Waste
WST0001513,R013,M0127,2026-02-22,11.5,147.08,Spoilage
WST0001514,R003,M0152,2026-08-12,8.9,41.3,Expired Ingredients
WST0001515,R020,M0099,2025-08-21,4.2,17.26,Customer Return
WST0001516,R001,M0109,2026-01-14,4.1,54.2,Preparation Waste
WST0001517,R010,M0016,2026-06-20,9.8,28.62,Overproduction
WST0001518,R007,M0005,2025-11-07,1.2,4.03,Preparation Waste
WST0001519,R012,M0137,2025-09-28,4.0,22.52,Expired Ingredients
WST0001520,R006,M0104,2025-09-16,12.5,76.0,Preparation Waste
WST0001521,R001,M0082,2026-03-25,14.0,93.66,Preparation Waste
WST0001522,R014,M0016,2025-12-04,9.4,27.45,Customer Return
WST0001523,R014,M0030,2025-11-13,3.6,24.34,Preparation Waste
WST0001524,R003,M0026,2026-08-25,4.1,21.44,Expired Ingredients
WST0001525,R007,M0134,2025-10-07,12.2,161.89,Expired Ingredients
WST0001526,R019,M0139,2025-09-08,3.3,34.52,Customer Return
WST0001527,R015,M0059,2026-03-02,5.1,70.58,Preparation Waste
WST0001528,R006,M0129,2025-08-04,1.7,4.61,Expired Ingredients
WST0001529,R013,M0052,2026-05-11,7.1,52.75,Quality Rejection
WST0001530,R010,M0144,2026-06-13,1.1,12.75,Expired Ingredients
WST0001531,R002,M0022,2026-08-24,11.3,100.34,Preparation Waste
WST0001532,R005,M0062,2026-07-30,4.4,54.96,Overproduction
WST0001533,R015,M0101,2026-03-07,2.7,21.11,Expired Ingredients
WST0001534,R014,M0018,2026-02-17,1.8,19.57,Customer Return
WST0001535,R007,M0082,2026-01-12,10.9,72.92,Spoilage
WST0001536,R011,M0031,2026-01-16,1.2,7.07,Expired Ingredients
WST0001537,R002,M0062,2025-10-31,4.7,58.7,Quality Rejection
WST0001538,R020,M0082,2026-07-06,9.3,62.22,Customer Return
WST0001539,R004,M0009,2025-09-21,5.9,50.21,Spoilage
WST0001540,R019,M0134,2025-09-22,5.8,76.97,Preparation Waste
WST0001541,R006,M0134,2026-07-14,14.8,196.4,Customer Return
WST0001542,R014,M0117,2025-12-09,2.0,9.82,Spoilage
WST0001543,R013,M0060,2026-08-26,13.5,174.42,Overproduction
WST0001544,R014,M0053,2025-11-21,13.2,81.58,Preparation Waste
WST0001545,R002,M0009,2025-12-05,12.5,106.38,Spoilage
WST0001546,R018,M0081,2026-07-11,7.2,31.97,Customer Return
WST0001547,R003,M0134,2025-10-26,11.0,145.97,Preparation Waste
WST0001548,R014,M0013,2026-04-26,4.0,20.48,Quality Rejection
WST0001549,R014,M0058,2026-01-07,1.3,4.47,Overproduction
WST0001550,R006,M0132,2026-02-09,4.7,14.29,Overproduction
WST0001551,R007,M0148,2026-04-19,14.5,84.1,Overproduction
WST0001552,R016,M0068,2025-09-03,1.8,19.53,Customer Return
WST0001553,R019,M0130,2026-02-23,10.5,126.42,Spoilage
WST0001554,R003,M0121,2026-02-26,14.9,76.88,Spoilage
WST0001555,R002,M0127,2025-12-08,6.7,85.69,Customer Return
WST0001556,R020,M0077,2025-12-18,1.5,10.59,Overproduction
WST0001557,R001,M0152,2025-10-15,7.2,33.41,Spoilage
WST0001558,R002,M0132,2026-09-09,5.1,15.5,Preparation Waste
WST0001559,R003,M0152,2025-08-26,11.5,53.36,Expired Ingredients
WST0001560,R009,M0052,2026-06-16,5.4,40.12,Expired Ingredients
WST0001561,R002,M0127,2026-05-26,5.7,72.9,Preparation Waste
WST0001562,R004,M0152,2026-02-27,9.8,45.47,Customer Return
