order_id,customer_id,restaurant_id,order_datetime,channel,promotion_id,status,total_amount
ORD0002518,CUST001263,R008,2026-09-05 11:37:04,Dine-in,,Completed,29.55
ORD0002519,CUST002516,R002,2026-09-02 21:31:04,Dine-in,,Completed,30.24
ORD0002520,CUST003936,R010,2026-09-04 22:27:04,Website/App,,Completed,16.11
ORD0002521,CUST003505,R017,2026-04-26 14:45:04,Dine-in,,Completed,23.05
ORD0002522,CUST000647,R016,2025-09-24 18:40:04,Dine-in,,Completed,48.14
ORD0002523,CUST002176,R008,2026-09-01 13:44:04,Website/App,,Completed,8.15
ORD0002524,CUST001372,R008,2026-01-26 20:25:04,Dine-in,,Completed,66.14
ORD0002525,CUST001725,R007,2026-03-19 18:47:04,Dine-in,,Completed,27.34
ORD0002526,CUST001329,R004,2026-06-24 13:00:04,Takeaway,,Completed,29.12
ORD0002527,CUST001331,R015,2026-09-11 19:48:04,Dine-in,,Completed,51.17
ORD0002528,CUST002154,R004,2026-06-03 20:56:04,Dine-in,,Cancelled,96.64
ORD0002529,CUST000782,R008,2026-04-07 15:59:04,Dine-in,,Completed,5.92
ORD0002530,CUST002134,R020,2026-07-06 11:38:04,Dine-in,,Completed,152.68
ORD0002531,CUST001109,R006,2026-05-31 14:00:04,Dine-in,,Completed,43.37
ORD0002532,CUST001149,R010,2026-09-23 19:11:04,Takeaway,,Completed,77.12
ORD0002533,CUST002944,R008,2026-02-03 22:04:04,Takeaway,,Completed,30.24
ORD0002534,CUST000111,R011,2026-09-17 19:10:04,Dine-in,,Completed,80.16
ORD0002535,CUST001509,R014,2026-06-20 11:26:04,Website/App,,Completed,32.52
ORD0002536,CUST001611,R005,2026-07-21 14:17:04,Takeaway,,Completed,37.43
ORD0002537,CUST001938,R018,2026-05-17 21:55:04,Takeaway,,Completed,48.14
ORD0002538,CUST002652,R007,2026-09-21 13:14:04,Website/App,,Completed,40.24
ORD0002539,CUST001458,R020,2026-05-05 12:54:04,Website/App,,Completed,37.98
ORD0002540,CUST000862,R007,2026-05-09 13:18:04,Dine-in,,Completed,77.17
ORD0002541,CUST003537,R003,2026-01-21 20:57:04,Takeaway,PROMO009,Completed,28.72
ORD0002542,CUST003926,R012,2026-04-30 21:33:04,Dine-in,,Completed,14.42
ORD0002543,CUST000078,R015,2026-09-17 12:50:04,Dine-in,,Completed,71.43
ORD0002544,CUST002171,R017,2026-02-27 10:30:04,Website/App,,Completed,27.1
ORD0002545,CUST001349,R017,2026-09-14 11:53:04,Dine-in,,Completed,61.76
ORD0002546,CUST001103,R013,2026-03-20 12:18:04,Dine-in,,Completed,15.13
ORD0002547,CUST001331,R017,2026-03-11 13:14:04,Dine-in,,Completed,30.24
ORD0002548,CUST002541,R002,2026-08-31 16:28:04,Dine-in,,Completed,67.44
ORD0002549,CUST000776,R011,2026-09-15 21:53:04,Takeaway,,Completed,8.4
ORD0002550,CUST003644,R014,2026-09-12 14:46:04,Dine-in,,Completed,53.12
ORD0002551,CUST001859,R008,2026-08-24 13:40:04,Dine-in,,Completed,167.88
ORD0002552,CUST001289,R004,2026-03-23 13:15:04,Dine-in,,Completed,91.33
ORD0002553,CUST003050,R018,2026-06-12 18:16:04,Website/App,,Completed,110.71
ORD0002554,CUST000062,R002,2026-07-08 20:14:04,Dine-in,,Completed,34.68
ORD0002555,,R019,2026-07-11 14:05:04,Website/App,,Completed,31.56
ORD0002556,CUST001401,R010,2026-05-22 14:54:04,Third-Party Delivery,PROMO005,Completed,30.09
ORD0002557,CUST001338,R010,2026-08-20 20:56:04,Dine-in,,Completed,27.01
ORD0002558,CUST001336,R002,2026-08-31 18:03:04,Website/App,,Completed,8.39
ORD0002559,CUST000116,R006,2026-06-17 08:49:04,Third-Party Delivery,,Completed,68.86
ORD0002560,CUST000605,R006,2026-09-14 20:01:04,Third-Party Delivery,,Completed,14.34
ORD0002561,CUST000565,R009,2026-09-10 11:14:04,Takeaway,,Completed,18.0
ORD0002562,CUST003955,R004,2026-08-02 19:01:04,Dine-in,,Completed,38.35
ORD0002563,CUST000084,R010,2026-04-20 23:44:04,Dine-in,PROMO002,Completed,22.84
ORD0002564,CUST000673,R018,2026-09-07 21:58:04,Dine-in,,Completed,35.53
ORD0002565,CUST003894,R015,2026-07-23 22:27:04,Dine-in,,Completed,73.13
ORD0002566,CUST002499,R011,2026-04-08 19:36:04,Takeaway,,Completed,30.8
ORD0002567,CUST001795,R017,2026-09-22 22:55:04,Third-Party Delivery,,Completed,55.87
ORD0002568,CUST000307,R016,2026-03-05 20:51:04,Third-Party Delivery,,Completed,73.03
ORD0002569,CUST002655,R011,2026-06-11 11:44:04,Takeaway,,Completed,65.12
ORD0002570,CUST000548,R014,2026-09-20 10:34:04,Third-Party Delivery,,Completed,89.02
ORD0002571,CUST002662,R014,2026-09-15 19:53:04,Takeaway,,Completed,18.0
ORD0002572,CUST003915,R012,2026-08-19 08:30:04,Dine-in,,Completed,37.73
ORD0002573,CUST002110,R011,2026-09-07 10:43:04,Third-Party Delivery,,Completed,70.2
ORD0002574,CUST000865,R003,2026-09-22 12:26:04,Dine-in,,Completed,85.08
ORD0002575,CUST002486,R015,2026-09-09 22:05:04,Third-Party Delivery,,Completed,45.61
ORD0002576,CUST002046,R001,2026-05-31 19:25:04,Dine-in,PROMO005,Completed,102.79
ORD0002577,CUST002115,R006,2026-08-25 19:56:04,Third-Party Delivery,,Completed,137.51
ORD0002578,CUST001907,R007,2026-08-29 18:07:04,Website/App,,Completed,152.46
ORD0002579,CUST002673,R017,2026-07-23 21:38:04,Takeaway,,Completed,6.49
ORD0002580,CUST002272,R019,2026-08-31 13:16:04,Dine-in,,Completed,30.12
ORD0002581,CUST003948,R015,2026-06-30 13:42:04,Dine-in,,Completed,41.74
ORD0002582,CUST003291,R017,2026-09-20 22:07:04,Dine-in,,Completed,143.67
ORD0002583,CUST001058,R016,2026-05-27 20:42:04,Dine-in,PROMO005,Completed,34.78
ORD0002584,CUST002890,R018,2026-07-21 12:57:04,Dine-in,,Completed,85.92
ORD0002585,CUST000866,R020,2026-07-16 11:30:04,Dine-in,,Completed,87.39
ORD0002586,CUST003124,R001,2025-11-29 11:32:04,Dine-in,,Completed,30.6
ORD0002587,CUST000588,R010,2026-09-17 10:29:04,Dine-in,,Completed,87.77
ORD0002588,CUST001888,R001,2026-08-13 13:53:04,Website/App,,Completed,6.63
ORD0002589,CUST003157,R013,2026-02-02 18:29:04,Takeaway,,Completed,44.53
ORD0002590,CUST001114,R015,2026-07-23 21:40:04,Website/App,,Completed,27.73
ORD0002591,CUST003344,R004,2026-08-22 22:56:04,Dine-in,,Completed,115.15
ORD0002592,CUST002559,R006,2026-07-22 18:35:04,Dine-in,,Completed,87.8
ORD0002593,CUST001574,R015,2026-08-03 19:59:04,Third-Party Delivery,,Completed,100.58
ORD0002594,CUST001679,R005,2026-05-27 13:51:04,Takeaway,PROMO005,Completed,65.22
ORD0002595,CUST003699,R020,2026-09-17 10:11:04,Takeaway,,Completed,28.29
ORD0002596,CUST000877,R001,2026-09-23 12:42:04,Dine-in,,Completed,53.39
ORD0002597,CUST002763,R004,2026-09-22 12:14:04,Takeaway,,Completed,15.13
ORD0002598,CUST002817,R016,2026-09-11 09:15:04,Dine-in,,Completed,29.89
ORD0002599,CUST003683,R006,2026-08-06 17:15:04,Third-Party Delivery,,Completed,45.21
ORD0002600,CUST002838,R007,2026-08-26 13:22:04,Third-Party Delivery,,Completed,150.01
ORD0002601,CUST002318,R011,2026-09-19 20:49:04,Takeaway,,Completed,202.83
ORD0002602,CUST003602,R010,2026-03-13 12:07:04,Dine-in,,Completed,160.88
ORD0002603,CUST003303,R012,2026-08-29 21:26:04,Website/App,,Completed,69.44
ORD0002604,CUST002853,R017,2026-04-21 21:38:04,Website/App,,Completed,78.44
ORD0002605,CUST000120,R006,2026-05-17 20:36:04,Dine-in,,Completed,78.9
ORD0002606,CUST001474,R001,2026-09-03 11:16:04,Takeaway,,Completed,31.46
ORD0002607,CUST002513,R012,2026-07-01 18:24:04,Website/App,,Completed,37.48
ORD0002608,CUST002074,R004,2026-08-25 13:24:04,Third-Party Delivery,,Completed,117.6
ORD0002609,CUST001266,R002,2026-07-15 19:37:04,Website/App,,Completed,34.92
ORD0002610,CUST000576,R003,2026-05-08 23:55:04,Third-Party Delivery,,Completed,95.58
ORD0002611,CUST002198,R010,2026-09-01 19:23:04,Third-Party Delivery,,Completed,30.24
ORD0002612,CUST001138,R006,2026-01-22 18:33:04,Dine-in,PROMO011,Completed,-17.78
ORD0002613,CUST000936,R009,2026-03-01 12:48:04,Dine-in,,Completed,51.51
ORD0002614,CUST001580,R016,2026-09-08 11:18:04,Website/App,,Completed,7.82
ORD0002615,CUST003135,R018,2026-09-17 12:53:04,Dine-in,,Completed,15.13
ORD0002616,CUST001947,R018,2026-09-16 17:46:04,Third-Party Delivery,,Completed,104.44
ORD0002617,CUST000872,R004,2025-12-03 22:31:04,Third-Party Delivery,,Completed,39.89
ORD0002618,CUST000466,R013,2026-09-21 14:41:04,Dine-in,,Completed,11.94
ORD0002619,CUST001987,R010,2026-09-11 12:03:04,Dine-in,,Completed,41.85
ORD0002620,CUST003172,R002,2025-10-12 21:27:04,Dine-in,,Completed,15.13
ORD0002621,CUST002592,R004,2026-06-12 22:52:04,Takeaway,,Completed,45.65
ORD0002622,CUST000934,R008,2025-08-30 20:34:04,Takeaway,,Cancelled,38.51
ORD0002623,CUST001738,R017,2026-08-24 11:28:04,Third-Party Delivery,,Completed,34.7
ORD0002624,CUST003415,R004,2026-08-07 12:48:04,Website/App,,Completed,158.42
ORD0002625,CUST000723,R018,2026-02-26 08:19:04,Dine-in,,Completed,30.75
ORD0002626,CUST002111,R012,2026-05-09 11:42:04,Takeaway,,Completed,37.25
ORD0002627,CUST001405,R018,2026-09-16 14:31:04,Takeaway,,Completed,213.92
ORD0002628,CUST000490,R019,2026-07-25 12:02:04,Website/App,,Completed,56.24
ORD0002629,CUST000189,R020,2026-08-23 18:37:04,Website/App,,Completed,47.74
ORD0002630,CUST002207,R013,2026-05-19 12:51:04,Dine-in,,Completed,154.39
ORD0002631,CUST000080,R005,2026-02-12 18:49:04,Takeaway,,Completed,11.86
ORD0002632,CUST000406,R004,2026-09-22 15:20:04,Takeaway,,Completed,13.13
ORD0002633,CUST001370,R008,2026-08-16 18:49:04,Website/App,,Completed,83.84
ORD0002634,CUST000165,R003,2025-12-15 19:05:04,Dine-in,,Completed,36.52
ORD0002635,CUST001586,R001,2026-09-09 18:17:04,Takeaway,,Completed,70.43
ORD0002636,CUST000516,R014,2026-06-29 20:32:04,Dine-in,,Completed,54.73
ORD0002637,CUST001379,R006,2026-07-18 16:17:04,Dine-in,,Completed,206.64
ORD0002638,CUST003159,R003,2026-07-12 18:58:04,Takeaway,,Completed,28.68
ORD0002639,CUST002490,R006,2026-09-16 11:37:04,Dine-in,,Completed,24.24
ORD0002640,CUST001775,R001,2026-09-08 11:34:04,Website/App,,Cancelled,4.18
ORD0002641,CUST000364,R006,2026-09-21 11:51:04,Dine-in,,Completed,67.17
ORD0002642,CUST002457,R007,2026-04-14 09:15:04,Dine-in,PROMO002,Completed,28.15
ORD0002643,CUST000661,R018,2026-08-14 14:20:04,Third-Party Delivery,,Completed,31.46
ORD0002644,CUST000300,R006,2026-01-13 22:13:04,Third-Party Delivery,PROMO009,Completed,8.5
ORD0002645,CUST002631,R009,2026-03-19 12:38:04,Third-Party Delivery,,Completed,74.8
ORD0002646,CUST003640,R007,2026-06-11 09:48:04,Dine-in,,Completed,105.41
ORD0002647,CUST001836,R007,2026-06-20 13:02:04,Takeaway,,Completed,71.25
ORD0002648,CUST000154,R006,2026-07-05 13:55:04,Website/App,,Completed,70.8
ORD0002649,CUST003520,R018,2026-01-24 18:21:04,Takeaway,PROMO011,Completed,91.39
ORD0002650,CUST000260,R019,2026-05-02 14:02:04,Dine-in,,Completed,54.8
ORD0002651,CUST003467,R016,2026-03-27 14:43:04,Website/App,,Completed,15.13
ORD0002652,CUST001548,R010,2026-09-16 18:55:04,Takeaway,,Completed,23.06
ORD0002653,CUST001440,R013,2026-04-14 11:18:04,Third-Party Delivery,PROMO002,Completed,6.51
ORD0002654,CUST002156,R017,2026-09-24 23:51:04,Third-Party Delivery,,Completed,94.22
ORD0002655,CUST003827,R011,2026-02-09 14:59:04,Takeaway,PROMO003,Completed,103.88
ORD0002656,CUST003591,R011,2026-09-06 12:23:04,Dine-in,,Completed,13.26
ORD0002657,CUST001875,R009,2026-08-08 18:21:04,Dine-in,,Completed,45.92
ORD0002658,CUST002773,R010,2026-04-07 11:23:04,Dine-in,,Completed,21.22
ORD0002659,CUST002304,R009,2026-01-12 21:17:04,Dine-in,,Completed,95.22
ORD0002660,CUST002764,R014,2026-06-03 11:10:04,Third-Party Delivery,,Completed,77.94
ORD0002661,CUST003303,R012,2026-08-07 13:21:04,Website/App,,Completed,46.61
ORD0002662,CUST000128,R017,2026-09-24 21:44:04,Third-Party Delivery,,Completed,8.15
ORD0002663,CUST001290,R002,2026-07-22 14:02:04,Takeaway,,Completed,32.52
ORD0002664,CUST003838,R007,2026-08-17 20:51:04,Dine-in,,Completed,18.92
ORD0002665,CUST003796,R002,2026-05-30 22:18:04,Takeaway,,Completed,105.92
ORD0002666,CUST000043,R009,2026-06-01 18:45:04,Dine-in,PROMO005,Completed,140.68
ORD0002667,CUST000819,R016,2026-05-16 17:48:04,Dine-in,,Completed,8.15
ORD0002668,CUST003978,R011,2026-07-15 19:09:04,Third-Party Delivery,,Completed,57.13
ORD0002669,CUST001964,R009,2026-08-13 14:06:04,Website/App,,Completed,66.17
ORD0002670,CUST002276,R019,2026-05-26 20:28:04,Dine-in,PROMO005,Completed,3.4
ORD0002671,CUST000672,R015,2026-06-23 11:23:04,Third-Party Delivery,,Cancelled,69.56
ORD0002672,CUST003572,R010,2025-11-23 18:28:04,Takeaway,,Completed,39.08
ORD0002673,CUST000930,R002,2026-06-30 18:20:04,Third-Party Delivery,,Completed,81.85
ORD0002674,CUST000772,R016,2026-09-08 19:16:04,Dine-in,,Completed,67.67
ORD0002675,CUST000915,R018,2026-09-10 20:03:04,Third-Party Delivery,,Completed,27.33
ORD0002676,CUST003672,R016,2026-08-16 13:44:04,Third-Party Delivery,,Completed,171.04
ORD0002677,CUST002803,R001,2026-07-31 11:48:04,Website/App,,Completed,41.89
ORD0002678,CUST003060,R011,2026-08-20 20:54:04,Website/App,,Completed,20.94
ORD0002679,CUST001493,R013,2026-07-16 15:12:04,Dine-in,,Completed,53.31
ORD0002680,CUST003627,R003,2026-09-15 21:25:04,Third-Party Delivery,,Cancelled,37.51
ORD0002681,CUST003152,R018,2026-09-04 23:54:04,Website/App,,Completed,94.08
ORD0002682,CUST002991,R011,2026-03-14 11:36:04,Dine-in,,Cancelled,64.97
ORD0002683,CUST003882,R017,2026-09-15 12:54:04,Dine-in,,Completed,44.56
ORD0002684,,R012,2026-05-18 12:13:04,Dine-in,,Completed,35.53
ORD0002685,CUST002420,R003,2026-08-05 12:20:04,Third-Party Delivery,,Completed,7.05
ORD0002686,CUST003631,R018,2026-09-23 22:41:04,Third-Party Delivery,,Completed,108.17
ORD0002687,CUST003158,R010,2026-05-20 19:14:04,Takeaway,,Completed,158.36
ORD0002688,CUST002237,R006,2026-05-24 12:01:04,Third-Party Delivery,PROMO005,Completed,31.46
ORD0002689,CUST000297,R010,2026-09-24 12:33:04,Website/App,,Completed,52.25
ORD0002690,CUST002592,R004,2026-05-10 22:37:04,Takeaway,,Completed,36.61
ORD0002691,CUST002092,R017,2026-04-22 10:21:04,Website/App,,Completed,59.32
ORD0002692,CUST000749,R007,2026-04-02 11:12:04,Dine-in,,Completed,88.83
ORD0002693,CUST003525,R009,2026-09-04 12:11:04,Website/App,,Completed,59.66
ORD0002694,CUST001354,R018,2026-01-02 21:29:04,Third-Party Delivery,,Completed,176.75
ORD0002695,CUST001532,R016,2026-08-19 18:25:04,Takeaway,,Completed,16.76
ORD0002696,CUST002668,R016,2026-09-11 13:03:04,Third-Party Delivery,,Completed,61.36
ORD0002697,CUST001951,R009,2025-12-25 20:08:04,Website/App,,Completed,41.11
ORD0002698,CUST000351,R004,2026-08-08 11:08:04,Dine-in,,Completed,79.23
ORD0002699,CUST001532,R016,2026-07-13 20:32:04,Website/App,,Completed,72.33
ORD0002700,CUST000371,R019,2025-11-26 21:53:04,Third-Party Delivery,,Completed,31.46
ORD0002701,CUST000776,R011,2026-09-04 20:40:04,Third-Party Delivery,,Completed,4.05
ORD0002702,CUST000030,R002,2026-05-20 10:18:04,Dine-in,,Completed,71.48
ORD0002703,CUST000738,R016,2026-03-21 23:47:04,Website/App,,Completed,115.38
ORD0002704,CUST001309,R014,2026-09-24 14:02:04,Dine-in,,Completed,118.05
ORD0002705,CUST002137,R010,2026-03-20 19:09:04,Dine-in,,Completed,31.86
ORD0002706,CUST003670,R014,2025-11-18 12:37:04,Dine-in,,Completed,127.82
ORD0002707,CUST002147,R015,2026-07-21 22:51:04,Dine-in,,Completed,87.46
ORD0002708,CUST002811,R017,2026-09-14 22:59:04,Website/App,,Completed,96.84
ORD0002709,CUST001410,R006,2025-11-21 19:08:04,Dine-in,,Completed,130.41
ORD0002710,CUST002994,R012,2026-04-03 12:21:04,Website/App,,Completed,77.0
ORD0002711,CUST002465,R004,2026-08-25 12:58:04,Dine-in,,Completed,49.45
ORD0002712,CUST001834,R002,2026-09-09 18:21:04,Website/App,,Completed,88.59
ORD0002713,CUST000787,R010,2026-04-24 19:44:04,Dine-in,,Completed,87.89
ORD0002714,CUST001206,R005,2026-08-21 16:25:04,Takeaway,,Completed,132.16
ORD0002715,CUST002467,R010,2026-09-07 22:49:04,Website/App,,Completed,7.97
ORD0002716,CUST001692,R006,2026-05-12 22:09:04,Website/App,,Completed,93.68
ORD0002717,CUST003553,R017,2026-07-27 19:26:04,Website/App,,Completed,43.04
ORD0002718,CUST000944,R011,2026-09-14 20:46:04,Dine-in,,Completed,14.39
ORD0002719,CUST000285,R011,2026-09-15 22:25:04,Website/App,,Completed,8.63
ORD0002720,CUST002335,R017,2026-08-30 19:16:04,Dine-in,,Completed,57.13
ORD0002721,CUST003541,R001,2026-08-14 21:51:04,Dine-in,,Completed,55.3
ORD0002722,CUST001436,R016,2026-07-11 20:20:04,Website/App,,Completed,23.76
ORD0002723,CUST002574,R009,2026-05-07 14:59:04,Third-Party Delivery,,Completed,11.07
ORD0002724,CUST000931,R017,2026-02-03 14:58:04,Dine-in,,Completed,90.56
ORD0002725,CUST002216,R019,2026-09-11 21:01:04,Dine-in,,Completed,56.44
ORD0002726,CUST003140,R014,2026-04-03 12:32:04,Dine-in,,Completed,80.77
ORD0002727,CUST003466,R006,2026-08-19 22:14:04,Dine-in,,Completed,102.89
ORD0002728,CUST000412,R004,2026-07-20 11:37:04,Dine-in,,Completed,4.05
ORD0002729,CUST001405,R018,2026-09-22 22:56:04,Takeaway,,Completed,27.07
ORD0002730,CUST002544,R005,2026-09-11 14:39:04,Third-Party Delivery,,Cancelled,80.2
ORD0002731,CUST000130,R010,2026-08-19 14:48:04,Website/App,,Completed,85.61
ORD0002732,CUST002752,R003,2026-09-07 21:40:04,Website/App,,Completed,132.61
ORD0002733,CUST002096,R006,2026-07-14 22:02:04,Dine-in,,Completed,62.81
ORD0002734,CUST001146,R016,2026-03-21 18:51:04,Dine-in,,Completed,50.84
ORD0002735,CUST003247,R018,2026-09-21 12:21:04,Dine-in,,Completed,39.89
ORD0002736,CUST001151,R008,2026-07-09 13:09:04,Takeaway,,Completed,37.22
ORD0002737,CUST003966,R014,2026-09-24 22:27:04,Takeaway,,Completed,24.18
ORD0002738,CUST003255,R019,2026-02-07 14:47:04,Dine-in,,Completed,80.2
ORD0002739,CUST002819,R014,2026-09-21 19:53:04,Website/App,,Completed,33.34
ORD0002740,CUST000237,R016,2026-09-07 20:06:04,Third-Party Delivery,,Completed,16.25
ORD0002741,CUST003607,R011,2026-03-29 14:01:04,Website/App,,Completed,16.17
ORD0002742,CUST003155,R005,2026-08-10 13:29:04,Dine-in,,Completed,28.1
ORD0002743,CUST000919,R005,2026-07-07 14:12:04,Dine-in,,Completed,103.86
ORD0002744,CUST001550,R019,2026-07-23 18:23:04,Dine-in,,Completed,94.82
ORD0002745,CUST001074,R018,2026-08-28 22:09:04,Takeaway,,Completed,56.68
ORD0002746,CUST003939,R015,2026-07-12 17:26:04,Website/App,,Completed,52.12
ORD0002747,CUST003411,R017,2025-12-07 14:46:04,Takeaway,,Completed,96.49
ORD0002748,CUST003712,R004,2026-05-21 08:09:04,Dine-in,,Completed,18.6
ORD0002749,CUST003150,R015,2026-02-03 14:20:04,Dine-in,PROMO003,Completed,109.87
ORD0002750,CUST001819,R016,2026-02-21 18:45:04,Website/App,,Completed,75.09
ORD0002751,CUST000834,R014,2026-06-18 12:37:04,Dine-in,,Completed,62.44
ORD0002752,CUST000841,R017,2026-09-15 18:53:04,Dine-in,,Completed,119.05
ORD0002753,CUST000603,R011,2026-07-02 20:31:04,Website/App,,Completed,47.14
ORD0002754,CUST002172,R006,2026-09-18 19:25:04,Takeaway,,Completed,130.57
ORD0002755,CUST003673,R020,2026-05-31 22:01:04,Third-Party Delivery,,Completed,43.02
ORD0002756,CUST003968,R017,2026-07-11 18:11:04,Takeaway,,Completed,50.82
ORD0002757,CUST001144,R002,2025-09-07 20:47:04,Website/App,,Completed,39.75
ORD0002758,CUST002780,R009,2026-09-16 20:54:04,Third-Party Delivery,,Completed,29.13
ORD0002759,CUST002367,R002,2026-09-19 14:00:04,Dine-in,,Completed,8.39
ORD0002760,CUST001951,R019,2026-08-01 14:37:04,Website/App,,Completed,47.55
ORD0002761,CUST002639,R016,2026-08-13 22:57:04,Third-Party Delivery,,Completed,10.64
ORD0002762,CUST001465,R019,2026-09-19 20:38:04,Third-Party Delivery,,Completed,43.33
ORD0002763,CUST003775,R007,2026-07-21 20:29:04,Dine-in,,Completed,14.38
ORD0002764,CUST002810,R006,2026-07-23 14:21:04,Takeaway,,Completed,33.16
ORD0002765,CUST003004,R004,2026-09-13 11:49:04,Website/App,,Completed,212.54
ORD0002766,CUST000975,R002,2026-04-28 13:21:04,Takeaway,,Completed,5.1
ORD0002767,CUST000680,R005,2026-07-12 18:22:04,Third-Party Delivery,,Completed,18.42
ORD0002768,CUST001560,R009,2026-09-14 19:33:04,Third-Party Delivery,,Completed,45.98
ORD0002769,CUST003053,R015,2026-09-23 14:06:04,Dine-in,,Completed,108.09
ORD0002770,CUST003753,R011,2025-09-19 19:59:04,Dine-in,,Completed,167.44
ORD0002771,CUST001697,R008,2026-09-14 21:07:04,Website/App,,Completed,30.79
ORD0002772,CUST003086,R002,2026-08-03 18:37:04,Takeaway,,Completed,10.74
ORD0002773,CUST001875,R002,2026-09-07 19:14:04,Dine-in,,Completed,49.27
ORD0002774,CUST001173,R004,2026-02-07 20:26:04,Website/App,,Completed,56.21
ORD0002775,CUST002945,R014,2026-04-02 21:46:04,Third-Party Delivery,,Completed,75.78
ORD0002776,CUST003186,R020,2026-05-17 19:39:04,Website/App,,Completed,49.49
ORD0002777,CUST000825,R005,2026-06-08 19:37:04,Takeaway,,Completed,15.13
ORD0002778,CUST001211,R020,2026-04-02 19:42:04,Takeaway,,Completed,34.16
ORD0002779,CUST001973,R015,2026-07-18 11:08:04,Website/App,,Completed,17.26
ORD0002780,CUST000759,R001,2026-09-18 19:14:04,Website/App,,Completed,16.78
ORD0002781,CUST003708,R018,2026-09-24 22:22:04,Takeaway,,Completed,60.16
ORD0002782,CUST002345,R008,2026-09-10 21:58:04,Website/App,,Completed,-15.65
ORD0002783,CUST000481,R009,2026-09-03 21:11:04,Dine-in,,Completed,123.03
ORD0002784,CUST000749,R017,2026-02-17 18:58:04,Dine-in,,Completed,194.05
ORD0002785,CUST003816,R013,2026-02-24 21:00:04,Takeaway,,Completed,46.71
ORD0002786,CUST002943,R012,2025-10-16 18:25:04,Dine-in,,Completed,43.82
ORD0002787,CUST002927,R005,2026-07-30 11:14:04,Website/App,,Completed,22.19
ORD0002788,CUST000280,R011,2026-06-19 13:52:04,Third-Party Delivery,,Completed,50.48
ORD0002789,CUST003577,R015,2026-09-18 12:34:04,Dine-in,,Completed,31.6
ORD0002790,CUST001769,R009,2025-12-14 08:51:04,Website/App,,Completed,50.73
ORD0002791,CUST002619,R020,2026-09-24 22:46:04,Third-Party Delivery,,Completed,27.93
ORD0002792,CUST003840,R013,2026-06-02 19:26:04,Website/App,,Completed,14.5
ORD0002793,CUST000392,R007,2026-03-02 18:00:04,Dine-in,,Completed,19.47
ORD0002794,CUST001925,R006,2026-01-06 11:08:04,Website/App,,Completed,161.16
ORD0002795,CUST000188,R003,2026-01-02 18:57:04,Dine-in,,Completed,27.48
ORD0002796,CUST001988,R014,2026-07-03 22:47:04,Dine-in,,Completed,54.31
ORD0002797,CUST001015,R005,2026-07-22 13:17:04,Third-Party Delivery,,Completed,62.93
ORD0002798,CUST003636,R020,2026-02-24 13:04:04,Dine-in,,Completed,63.53
ORD0002799,CUST001578,R009,2026-05-29 14:52:04,Dine-in,,Completed,51.82
